step,x,y,goal_x,goal_y
736,44.320,-11.772,22.300,8.300
737,44.321,-11.754,22.300,8.300
738,44.322,-11.734,22.300,8.300
739,44.322,-11.715,22.300,8.300
740,44.323,-11.697,22.300,8.300
741,44.324,-11.677,22.300,8.300
742,44.325,-11.659,22.300,8.300
743,44.326,-11.639,22.300,8.300
744,44.326,-11.621,22.300,8.300
745,44.328,-11.604,22.300,8.300
746,44.329,-11.590,22.300,8.300
747,44.331,-11.573,22.300,8.300
748,44.332,-11.556,22.300,8.300
749,44.333,-11.536,22.300,8.300
750,44.333,-11.516,22.300,8.300
751,44.333,-11.498,22.300,8.300
752,44.333,-11.478,22.300,8.300
753,44.333,-11.460,22.300,8.300
754,44.333,-11.440,22.300,8.300
755,44.333,-11.422,22.300,8.300
756,44.332,-11.402,22.300,8.300
757,44.332,-11.384,22.300,8.300
758,44.332,-11.368,22.300,8.300
759,44.332,-11.350,22.300,8.300
760,44.332,-11.334,22.300,8.300
761,44.332,-11.316,22.300,8.300
762,44.331,-11.299,22.300,8.300
763,44.330,-11.281,22.300,8.300
764,44.330,-11.265,22.300,8.300
765,44.329,-11.247,22.300,8.300
766,44.328,-11.231,22.300,8.300
767,44.326,-11.213,22.300,8.300
768,44.325,-11.197,22.300,8.300
769,44.324,-11.179,22.300,8.300
770,44.321,-11.159,22.300,8.300
771,44.319,-11.142,22.300,8.300
772,44.316,-11.122,22.300,8.300
773,44.314,-11.104,22.300,8.300
774,44.311,-11.085,22.300,8.300
775,44.309,-11.067,22.300,8.300
776,44.306,-11.047,22.300,8.300
777,44.304,-11.030,22.300,8.300
778,44.300,-11.010,22.300,8.300
779,44.297,-10.991,22.300,8.300
780,44.294,-10.973,22.300,8.300
781,44.290,-10.953,22.300,8.300
782,44.287,-10.934,22.300,8.300
783,44.283,-10.914,22.300,8.300
784,44.279,-10.895,22.300,8.300
785,44.276,-10.876,22.300,8.300
786,44.272,-10.856,22.300,8.300
787,44.268,-10.837,22.300,8.300
788,44.265,-10.817,22.300,8.300
789,44.261,-10.798,22.300,8.300
790,44.258,-10.778,22.300,8.300
791,44.254,-10.759,22.300,8.300
792,44.250,-10.739,22.300,8.300
793,44.247,-10.720,22.300,8.300
794,44.243,-10.700,22.300,8.300
795,44.239,-10.681,22.300,8.300
796,44.236,-10.661,22.300,8.300
797,44.232,-10.642,22.300,8.300
798,44.228,-10.622,22.300,8.300
799,44.225,-10.603,22.300,8.300
800,44.221,-10.584,22.300,8.300
801,44.217,-10.564,22.300,8.300
802,44.214,-10.545,22.300,8.300
803,44.210,-10.525,22.300,8.300
804,44.207,-10.506,22.300,8.300
805,44.203,-10.486,22.300,8.300
806,44.199,-10.467,22.300,8.300
807,44.196,-10.447,22.300,8.300
808,44.192,-10.428,22.300,8.300
809,44.188,-10.408,22.300,8.300
810,44.185,-10.389,22.300,8.300
811,44.181,-10.369,22.300,8.300
812,44.177,-10.350,22.300,8.300
813,44.174,-10.330,22.300,8.300
814,44.170,-10.311,22.300,8.300
815,44.166,-10.291,22.300,8.300
816,44.163,-10.272,22.300,8.300
817,44.159,-10.253,22.300,8.300
818,44.156,-10.233,22.300,8.300
819,44.152,-10.214,22.300,8.300
820,44.148,-10.194,22.300,8.300
821,44.145,-10.175,22.300,8.300
822,44.141,-10.155,22.300,8.300
823,44.137,-10.136,22.300,8.300
824,44.134,-10.116,22.300,8.300
825,44.130,-10.097,22.300,8.300
826,44.126,-10.077,22.300,8.300
827,44.123,-10.058,22.300,8.300
828,44.119,-10.038,22.300,8.300
829,44.115,-10.019,22.300,8.300
830,44.112,-9.999,22.300,8.300
831,44.108,-9.980,22.300,8.300
832,44.105,-9.961,22.300,8.300
833,44.101,-9.941,22.300,8.300
834,44.097,-9.922,22.300,8.300
835,44.094,-9.902,22.300,8.300
836,44.090,-9.883,22.300,8.300
837,44.086,-9.863,22.300,8.300
838,44.083,-9.844,22.300,8.300
839,44.079,-9.824,22.300,8.300
840,44.075,-9.805,22.300,8.300
841,44.072,-9.785,22.300,8.300
842,44.068,-9.766,22.300,8.300
843,44.065,-9.746,22.300,8.300
844,44.061,-9.727,22.300,8.300
845,44.057,-9.707,22.300,8.300
846,44.054,-9.688,22.300,8.300
847,44.050,-9.669,22.300,8.300
848,44.046,-9.649,22.300,8.300
849,44.043,-9.630,22.300,8.300
850,44.039,-9.610,22.300,8.300
851,44.036,-9.591,22.300,8.300
852,44.032,-9.571,22.300,8.300
853,44.028,-9.552,22.300,8.300
854,44.025,-9.532,22.300,8.300
855,44.021,-9.513,22.300,8.300
856,44.017,-9.493,22.300,8.300
857,44.014,-9.474,22.300,8.300
858,44.010,-9.454,22.300,8.300
859,44.006,-9.435,22.300,8.300
860,44.003,-9.415,22.300,8.300
861,43.999,-9.396,22.300,8.300
862,43.996,-9.377,22.300,8.300
863,43.992,-9.357,22.300,8.300
864,43.988,-9.338,22.300,8.300
865,43.985,-9.318,22.300,8.300
866,43.981,-9.299,22.300,8.300
867,43.977,-9.279,22.300,8.300
868,43.974,-9.260,22.300,8.300
869,43.970,-9.240,22.300,8.300
870,43.967,-9.221,22.300,8.300
871,43.963,-9.201,22.300,8.300
872,43.959,-9.182,22.300,8.300
873,43.956,-9.162,22.300,8.300
874,43.952,-9.143,22.300,8.300
875,43.948,-9.124,22.300,8.300
876,43.945,-9.104,22.300,8.300
877,43.941,-9.085,22.300,8.300
878,43.937,-9.065,22.300,8.300
879,43.934,-9.046,22.300,8.300
880,43.930,-9.026,22.300,8.300
881,43.927,-9.007,22.300,8.300
882,43.923,-8.987,22.300,8.300
883,43.919,-8.968,22.300,8.300
884,43.916,-8.948,22.300,8.300
885,43.912,-8.929,22.300,8.300
886,43.908,-8.909,22.300,8.300
887,43.905,-8.890,22.300,8.300
888,43.901,-8.870,22.300,8.300
889,43.897,-8.851,22.300,8.300
890,43.894,-8.832,22.300,8.300
891,43.890,-8.812,22.300,8.300
892,43.887,-8.793,22.300,8.300
893,43.883,-8.773,22.300,8.300
894,43.879,-8.754,22.300,8.300
895,43.876,-8.734,22.300,8.300
896,43.872,-8.715,22.300,8.300
897,43.868,-8.695,22.300,8.300
898,43.865,-8.676,22.300,8.300
899,43.861,-8.656,22.300,8.300
900,43.857,-8.637,22.300,8.300
901,43.854,-8.617,22.300,8.300
902,43.850,-8.598,22.300,8.300
903,43.847,-8.578,22.300,8.300
904,43.843,-8.559,22.300,8.300
905,43.839,-8.540,22.300,8.300
906,43.836,-8.520,22.300,8.300
907,43.832,-8.501,22.300,8.300
908,43.828,-8.481,22.300,8.300
909,43.825,-8.462,22.300,8.300
910,43.821,-8.442,22.300,8.300
911,43.817,-8.423,22.300,8.300
912,43.814,-8.403,22.300,8.300
913,43.810,-8.384,22.300,8.300
914,43.806,-8.364,22.300,8.300
915,43.803,-8.345,22.300,8.300
916,43.799,-8.325,22.300,8.300
917,43.796,-8.306,22.300,8.300
918,43.792,-8.286,22.300,8.300
919,43.788,-8.267,22.300,8.300
920,43.785,-8.247,22.300,8.300
921,43.781,-8.228,22.300,8.300
922,43.777,-8.209,22.300,8.300
923,43.774,-8.189,22.300,8.300
924,43.770,-8.170,22.300,8.300
925,43.766,-8.150,22.300,8.300
926,43.763,-8.131,22.300,8.300
927,43.759,-8.111,22.300,8.300
928,43.755,-8.092,22.300,8.300
929,43.752,-8.074,22.300,8.300
930,43.750,-8.058,22.300,8.300
931,43.748,-8.042,22.300,8.300
932,43.747,-8.026,22.300,8.300
933,43.745,-8.009,22.300,8.300
934,43.743,-7.989,22.300,8.300
935,43.741,-7.970,22.300,8.300
936,43.739,-7.952,22.300,8.300
937,43.738,-7.936,22.300,8.300
938,43.737,-7.920,22.300,8.300
939,43.737,-7.903,22.300,8.300
940,43.737,-7.885,22.300,8.300
941,43.736,-7.866,22.300,8.300
942,43.737,-7.848,22.300,8.300
943,43.736,-7.828,22.300,8.300
944,43.737,-7.810,22.300,8.300
945,43.737,-7.791,22.300,8.300
946,43.738,-7.773,22.300,8.300
947,43.739,-7.753,22.300,8.300
948,43.740,-7.733,22.300,8.300
949,43.741,-7.715,22.300,8.300
950,43.743,-7.699,22.300,8.300
951,43.744,-7.680,22.300,8.300
952,43.746,-7.661,22.300,8.300
953,43.747,-7.641,22.300,8.300
954,43.747,-7.621,22.300,8.300
955,43.748,-7.601,22.300,8.300
956,43.749,-7.581,22.300,8.300
957,43.749,-7.561,22.300,8.300
958,43.750,-7.542,22.300,8.300
959,43.751,-7.522,22.300,8.300
960,43.751,-7.502,22.300,8.300
961,43.752,-7.482,22.300,8.300
962,43.753,-7.462,22.300,8.300
963,43.753,-7.442,22.300,8.300
964,43.754,-7.423,22.300,8.300
965,43.755,-7.403,22.300,8.300
966,43.755,-7.383,22.300,8.300
967,43.756,-7.363,22.300,8.300
968,43.757,-7.343,22.300,8.300
969,43.757,-7.323,22.300,8.300
970,43.758,-7.304,22.300,8.300
971,43.759,-7.284,22.300,8.300
972,43.759,-7.264,22.300,8.300
973,43.760,-7.244,22.300,8.300
974,43.761,-7.224,22.300,8.300
975,43.761,-7.204,22.300,8.300
976,43.762,-7.185,22.300,8.300
977,43.763,-7.165,22.300,8.300
978,43.763,-7.145,22.300,8.300
979,43.764,-7.125,22.300,8.300
980,43.765,-7.105,22.300,8.300
981,43.765,-7.085,22.300,8.300
982,43.766,-7.066,22.300,8.300
983,43.767,-7.046,22.300,8.300
984,43.767,-7.026,22.300,8.300
985,43.768,-7.008,22.300,8.300
986,43.769,-6.988,22.300,8.300
987,43.770,-6.970,22.300,8.300
988,43.771,-6.953,22.300,8.300
989,43.773,-6.939,22.300,8.300
990,43.775,-6.923,22.300,8.300
991,43.777,-6.906,22.300,8.300
992,43.778,-6.888,22.300,8.300
993,43.779,-6.869,22.300,8.300
994,43.779,-6.849,22.300,8.300
995,43.778,-6.829,22.300,8.300
996,43.777,-6.809,22.300,8.300
997,43.776,-6.789,22.300,8.300
998,43.775,-6.770,22.300,8.300
999,43.774,-6.750,22.300,8.300
1000,43.774,-6.732,22.300,8.300
1001,43.773,-6.712,22.300,8.300
1002,43.772,-6.694,22.300,8.300
1003,43.771,-6.674,22.300,8.300
1004,43.771,-6.656,22.300,8.300
1005,43.770,-6.636,22.300,8.300
1006,43.769,-6.618,22.300,8.300
1007,43.768,-6.598,22.300,8.300
1008,43.767,-6.580,22.300,8.300
1009,43.766,-6.560,22.300,8.300
1010,43.765,-6.541,22.300,8.300
1011,43.764,-6.521,22.300,8.300
1012,43.763,-6.501,22.300,8.300
1013,43.761,-6.481,22.300,8.300
1014,43.760,-6.461,22.300,8.300
1015,43.759,-6.442,22.300,8.300
1016,43.758,-6.422,22.300,8.300
1017,43.757,-6.402,22.300,8.300
1018,43.755,-6.382,22.300,8.300
1019,43.754,-6.362,22.300,8.300
1020,43.753,-6.343,22.300,8.300
1021,43.752,-6.323,22.300,8.300
1022,43.751,-6.303,22.300,8.300
1023,43.749,-6.283,22.300,8.300
1024,43.748,-6.263,22.300,8.300
1025,43.747,-6.244,22.300,8.300
1026,43.746,-6.224,22.300,8.300
1027,43.745,-6.204,22.300,8.300
1028,43.743,-6.184,22.300,8.300
1029,43.742,-6.164,22.300,8.300
1030,43.741,-6.145,22.300,8.300
1031,43.740,-6.125,22.300,8.300
1032,43.739,-6.105,22.300,8.300
1033,43.737,-6.085,22.300,8.300
1034,43.736,-6.065,22.300,8.300
1035,43.735,-6.046,22.300,8.300
1036,43.734,-6.026,22.300,8.300
1037,43.733,-6.006,22.300,8.300
1038,43.731,-5.986,22.300,8.300
1039,43.730,-5.966,22.300,8.300
1040,43.729,-5.947,22.300,8.300
1041,43.728,-5.927,22.300,8.300
1042,43.727,-5.907,22.300,8.300
1043,43.725,-5.887,22.300,8.300
1044,43.724,-5.867,22.300,8.300
1045,43.723,-5.849,22.300,8.300
1046,43.722,-5.830,22.300,8.300
1047,43.721,-5.811,22.300,8.300
1048,43.720,-5.792,22.300,8.300
1049,43.719,-5.774,22.300,8.300
1050,43.718,-5.754,22.300,8.300
1051,43.717,-5.736,22.300,8.300
1052,43.715,-5.716,22.300,8.300
1053,43.715,-5.698,22.300,8.300
1054,43.713,-5.678,22.300,8.300
1055,43.712,-5.660,22.300,8.300
1056,43.710,-5.640,22.300,8.300
1057,43.709,-5.622,22.300,8.300
1058,43.708,-5.603,22.300,8.300
1059,43.707,-5.584,22.300,8.300
1060,43.705,-5.565,22.300,8.300
1061,43.704,-5.547,22.300,8.300
1062,43.702,-5.527,22.300,8.300
1063,43.701,-5.509,22.300,8.300
1064,43.699,-5.489,22.300,8.300
1065,43.698,-5.471,22.300,8.300
1066,43.696,-5.451,22.300,8.300
1067,43.694,-5.433,22.300,8.300
1068,43.693,-5.414,22.300,8.300
1069,43.691,-5.396,22.300,8.300
1070,43.689,-5.376,22.300,8.300
1071,43.688,-5.358,22.300,8.300
1072,43.686,-5.338,22.300,8.300
1073,43.684,-5.320,22.300,8.300
1074,43.682,-5.300,22.300,8.300
1075,43.681,-5.282,22.300,8.300
1076,43.678,-5.263,22.300,8.300
1077,43.677,-5.245,22.300,8.300
1078,43.675,-5.225,22.300,8.300
1079,43.673,-5.207,22.300,8.300
1080,43.671,-5.187,22.300,8.300
1081,43.669,-5.169,22.300,8.300
1082,43.668,-5.153,22.300,8.300
1083,43.666,-5.135,22.300,8.300
1084,43.663,-5.115,22.300,8.300
1085,43.661,-5.097,22.300,8.300
1086,43.659,-5.078,22.300,8.300
1087,43.657,-5.060,22.300,8.300
1088,43.654,-5.040,22.300,8.300
1089,43.652,-5.022,22.300,8.300
1090,43.651,-5.006,22.300,8.300
1091,43.648,-4.988,22.300,8.300
1092,43.645,-4.968,22.300,8.300
1093,43.643,-4.951,22.300,8.300
1094,43.640,-4.931,22.300,8.300
1095,43.638,-4.913,22.300,8.300
1096,43.635,-4.893,22.300,8.300
1097,43.633,-4.875,22.300,8.300
1098,43.630,-4.856,22.300,8.300
1099,43.627,-4.838,22.300,8.300
1100,43.624,-4.818,22.300,8.300
1101,43.622,-4.801,22.300,8.300
1102,43.620,-4.784,22.300,8.300
1103,43.617,-4.767,22.300,8.300
1104,43.614,-4.747,22.300,8.300
1105,43.611,-4.729,22.300,8.300
1106,43.609,-4.713,22.300,8.300
1107,43.606,-4.695,22.300,8.300
1108,43.603,-4.676,22.300,8.300
1109,43.600,-4.658,22.300,8.300
1110,43.596,-4.638,22.300,8.300
1111,43.593,-4.621,22.300,8.300
1112,43.590,-4.601,22.300,8.300
1113,43.587,-4.583,22.300,8.300
1114,43.583,-4.564,22.300,8.300
1115,43.580,-4.546,22.300,8.300
1116,43.576,-4.527,22.300,8.300
1117,43.573,-4.509,22.300,8.300
1118,43.569,-4.489,22.300,8.300
1119,43.566,-4.471,22.300,8.300
1120,43.562,-4.452,22.300,8.300
1121,43.559,-4.434,22.300,8.300
1122,43.555,-4.415,22.300,8.300
1123,43.552,-4.397,22.300,8.300
1124,43.548,-4.377,22.300,8.300
1125,43.544,-4.358,22.300,8.300
1126,43.540,-4.339,22.300,8.300
1127,43.536,-4.319,22.300,8.300
1128,43.532,-4.300,22.300,8.300
1129,43.528,-4.280,22.300,8.300
1130,43.525,-4.263,22.300,8.300
1131,43.521,-4.243,22.300,8.300
1132,43.516,-4.224,22.300,8.300
1133,43.513,-4.206,22.300,8.300
1134,43.509,-4.187,22.300,8.300
1135,43.506,-4.169,22.300,8.300
1136,43.501,-4.149,22.300,8.300
1137,43.498,-4.132,22.300,8.300
1138,43.494,-4.112,22.300,8.300
1139,43.490,-4.095,22.300,8.300
1140,43.486,-4.075,22.300,8.300
1141,43.482,-4.058,22.300,8.300
1142,43.479,-4.042,22.300,8.300
1143,43.476,-4.024,22.300,8.300
1144,43.472,-4.008,22.300,8.300
1145,43.468,-3.991,22.300,8.300
1146,43.464,-3.971,22.300,8.300
1147,43.460,-3.954,22.300,8.300
1148,43.457,-3.938,22.300,8.300
1149,43.452,-3.920,22.300,8.300
1150,43.449,-3.904,22.300,8.300
1151,43.445,-3.887,22.300,8.300
1152,43.440,-3.868,22.300,8.300
1153,43.435,-3.850,22.300,8.300
1154,43.432,-3.834,22.300,8.300
1155,43.427,-3.817,22.300,8.300
1156,43.423,-3.801,22.300,8.300
1157,43.419,-3.784,22.300,8.300
1158,43.415,-3.768,22.300,8.300
1159,43.410,-3.750,22.300,8.300
1160,43.405,-3.731,22.300,8.300
1161,43.400,-3.714,22.300,8.300
1162,43.396,-3.698,22.300,8.300
1163,43.391,-3.681,22.300,8.300
1164,43.386,-3.665,22.300,8.300
1165,43.381,-3.648,22.300,8.300
1166,43.377,-3.632,22.300,8.300
1167,43.372,-3.615,22.300,8.300
1168,43.366,-3.596,22.300,8.300
1169,43.360,-3.579,22.300,8.300
1170,43.356,-3.564,22.300,8.300
1171,43.350,-3.546,22.300,8.300
1172,43.346,-3.531,22.300,8.300
1173,43.340,-3.514,22.300,8.300
1174,43.335,-3.498,22.300,8.300
1175,43.330,-3.481,22.300,8.300
1176,43.323,-3.462,22.300,8.300
1177,43.317,-3.445,22.300,8.300
1178,43.312,-3.430,22.300,8.300
1179,43.306,-3.413,22.300,8.300
1180,43.301,-3.397,22.300,8.300
1181,43.295,-3.381,22.300,8.300
1182,43.290,-3.365,22.300,8.300
1183,43.284,-3.348,22.300,8.300
1184,43.278,-3.333,22.300,8.300
1185,43.272,-3.316,22.300,8.300
1186,43.267,-3.301,22.300,8.300
1187,43.263,-3.287,22.300,8.300
1188,43.259,-3.275,22.300,8.300
1189,43.256,-3.262,22.300,8.300
1190,43.253,-3.250,22.300,8.300
1191,43.251,-3.240,22.300,8.300
1192,43.247,-3.228,22.300,8.300
1193,43.245,-3.218,22.300,8.300
1194,43.242,-3.206,22.300,8.300
1195,43.237,-3.194,22.300,8.300
1196,43.233,-3.182,22.300,8.300
1197,43.230,-3.172,22.300,8.300
1198,43.226,-3.161,22.300,8.300
1199,43.220,-3.149,22.300,8.300
1200,43.214,-3.135,22.300,8.300
1201,43.209,-3.123,22.300,8.300
1202,43.205,-3.112,22.300,8.300
1203,43.199,-3.100,22.300,8.300
1204,43.195,-3.090,22.300,8.300
1205,43.190,-3.078,22.300,8.300
1206,43.183,-3.066,22.300,8.300
1207,43.176,-3.053,22.300,8.300
1208,43.168,-3.041,22.300,8.300
1209,43.161,-3.027,22.300,8.300
1210,43.152,-3.014,22.300,8.300
1211,43.141,-3.000,22.300,8.300
1212,43.129,-2.985,22.300,8.300
1213,43.117,-2.971,22.300,8.300
1214,43.104,-2.957,22.300,8.300
1215,43.091,-2.942,22.300,8.300
1216,43.077,-2.928,22.300,8.300
1217,43.063,-2.914,22.300,8.300
1218,43.049,-2.900,22.300,8.300
1219,43.036,-2.886,22.300,8.300
1220,43.022,-2.872,22.300,8.300
1221,43.008,-2.858,22.300,8.300
1222,42.994,-2.844,22.300,8.300
1223,42.981,-2.830,22.300,8.300
1224,42.967,-2.816,22.300,8.300
1225,42.953,-2.802,22.300,8.300
1226,42.939,-2.788,22.300,8.300
1227,42.927,-2.775,22.300,8.300
1228,42.916,-2.763,22.300,8.300
1229,42.907,-2.753,22.300,8.300
1230,42.899,-2.744,22.300,8.300
1231,42.893,-2.736,22.300,8.300
1232,42.885,-2.727,22.300,8.300
1233,42.879,-2.720,22.300,8.300
1234,42.871,-2.711,22.300,8.300
1235,42.863,-2.704,22.300,8.300
1236,42.856,-2.696,22.300,8.300
1237,42.847,-2.687,22.300,8.300
1238,42.837,-2.677,22.300,8.300
1239,42.825,-2.666,22.300,8.300
1240,42.811,-2.654,22.300,8.300
1241,42.797,-2.642,22.300,8.300
1242,42.783,-2.631,22.300,8.300
1243,42.767,-2.619,22.300,8.300
1244,42.752,-2.607,22.300,8.300
1245,42.737,-2.596,22.300,8.300
1246,42.722,-2.585,22.300,8.300
1247,42.706,-2.573,22.300,8.300
1248,42.691,-2.562,22.300,8.300
1249,42.676,-2.551,22.300,8.300
1250,42.660,-2.540,22.300,8.300
1251,42.645,-2.529,22.300,8.300
1252,42.632,-2.520,22.300,8.300
1253,42.617,-2.510,22.300,8.300
1254,42.601,-2.498,22.300,8.300
1255,42.587,-2.488,22.300,8.300
1256,42.570,-2.477,22.300,8.300
1257,42.556,-2.466,22.300,8.300
1258,42.540,-2.455,22.300,8.300
1259,42.525,-2.445,22.300,8.300
1260,42.509,-2.434,22.300,8.300
1261,42.494,-2.424,22.300,8.300
1262,42.478,-2.413,22.300,8.300
1263,42.462,-2.401,22.300,8.300
1264,42.446,-2.390,22.300,8.300
1265,42.429,-2.379,22.300,8.300
1266,42.413,-2.368,22.300,8.300
1267,42.397,-2.357,22.300,8.300
1268,42.381,-2.346,22.300,8.300
1269,42.365,-2.335,22.300,8.300
1270,42.349,-2.324,22.300,8.300
1271,42.333,-2.312,22.300,8.300
1272,42.316,-2.301,22.300,8.300
1273,42.300,-2.290,22.300,8.300
1274,42.284,-2.279,22.300,8.300
1275,42.268,-2.268,22.300,8.300
1276,42.252,-2.257,22.300,8.300
1277,42.236,-2.246,22.300,8.300
1278,42.221,-2.236,22.300,8.300
1279,42.205,-2.224,22.300,8.300
1280,42.188,-2.213,22.300,8.300
1281,42.172,-2.202,22.300,8.300
1282,42.157,-2.192,22.300,8.300
1283,42.141,-2.181,22.300,8.300
1284,42.126,-2.171,22.300,8.300
1285,42.110,-2.160,22.300,8.300
1286,42.095,-2.150,22.300,8.300
1287,42.079,-2.139,22.300,8.300
1288,42.063,-2.128,22.300,8.300
1289,42.047,-2.117,22.300,8.300
1290,42.030,-2.106,22.300,8.300
1291,42.014,-2.095,22.300,8.300
1292,41.997,-2.084,22.300,8.300
1293,41.981,-2.073,22.300,8.300
1294,41.965,-2.062,22.300,8.300
1295,41.948,-2.051,22.300,8.300
1296,41.932,-2.040,22.300,8.300
1297,41.916,-2.029,22.300,8.300
1298,41.899,-2.018,22.300,8.300
1299,41.883,-2.007,22.300,8.300
1300,41.866,-1.996,22.300,8.300
1301,41.850,-1.985,22.300,8.300
1302,41.833,-1.974,22.300,8.300
1303,41.817,-1.963,22.300,8.300
1304,41.801,-1.952,22.300,8.300
1305,41.784,-1.941,22.300,8.300
1306,41.768,-1.930,22.300,8.300
1307,41.752,-1.920,22.300,8.300
1308,41.736,-1.909,22.300,8.300
1309,41.721,-1.899,22.300,8.300
1310,41.705,-1.888,22.300,8.300
1311,41.690,-1.878,22.300,8.300
1312,41.673,-1.867,22.300,8.300
1313,41.658,-1.857,22.300,8.300
1314,41.645,-1.848,22.300,8.300
1315,41.630,-1.838,22.300,8.300
1316,41.613,-1.826,22.300,8.300
1317,41.597,-1.815,22.300,8.300
1318,41.581,-1.804,22.300,8.300
1319,41.564,-1.793,22.300,8.300
1320,41.548,-1.781,22.300,8.300
1321,41.532,-1.770,22.300,8.300
1322,41.515,-1.759,22.300,8.300
1323,41.499,-1.748,22.300,8.300
1324,41.483,-1.737,22.300,8.300
1325,41.466,-1.725,22.300,8.300
1326,41.450,-1.714,22.300,8.300
1327,41.434,-1.703,22.300,8.300
1328,41.417,-1.692,22.300,8.300
1329,41.401,-1.680,22.300,8.300
1330,41.385,-1.669,22.300,8.300
1331,41.369,-1.658,22.300,8.300
1332,41.352,-1.647,22.300,8.300
1333,41.336,-1.636,22.300,8.300
1334,41.320,-1.624,22.300,8.300
1335,41.303,-1.613,22.300,8.300
1336,41.287,-1.602,22.300,8.300
1337,41.271,-1.591,22.300,8.300
1338,41.254,-1.579,22.300,8.300
1339,41.238,-1.568,22.300,8.300
1340,41.222,-1.557,22.300,8.300
1341,41.206,-1.546,22.300,8.300
1342,41.189,-1.535,22.300,8.300
1343,41.173,-1.523,22.300,8.300
1344,41.157,-1.512,22.300,8.300
1345,41.141,-1.501,22.300,8.300
1346,41.125,-1.490,22.300,8.300
1347,41.111,-1.479,22.300,8.300
1348,41.098,-1.470,22.300,8.300
1349,41.087,-1.462,22.300,8.300
1350,41.078,-1.455,22.300,8.300
1351,41.068,-1.447,22.300,8.300
1352,41.057,-1.438,22.300,8.300
1353,41.046,-1.430,22.300,8.300
1354,41.035,-1.421,22.300,8.300
1355,41.021,-1.411,22.300,8.300
1356,41.005,-1.401,22.300,8.300
1357,40.988,-1.391,22.300,8.300
1358,40.974,-1.381,22.300,8.300
1359,40.961,-1.373,22.300,8.300
1360,40.951,-1.365,22.300,8.300
1361,40.942,-1.359,22.300,8.300
1362,40.931,-1.352,22.300,8.300
1363,40.918,-1.343,22.300,8.300
1364,40.903,-1.335,22.300,8.300
1365,40.887,-1.325,22.300,8.300
1366,40.869,-1.315,22.300,8.300
1367,40.852,-1.306,22.300,8.300
1368,40.835,-1.296,22.300,8.300
1369,40.818,-1.286,22.300,8.300
1370,40.801,-1.277,22.300,8.300
1371,40.784,-1.267,22.300,8.300
1372,40.767,-1.257,22.300,8.300
1373,40.750,-1.248,22.300,8.300
1374,40.733,-1.238,22.300,8.300
1375,40.716,-1.228,22.300,8.300
1376,40.699,-1.218,22.300,8.300
1377,40.682,-1.209,22.300,8.300
1378,40.665,-1.199,22.300,8.300
1379,40.650,-1.190,22.300,8.300
1380,40.633,-1.180,22.300,8.300
1381,40.616,-1.170,22.300,8.300
1382,40.599,-1.161,22.300,8.300
1383,40.582,-1.151,22.300,8.300
1384,40.565,-1.141,22.300,8.300
1385,40.548,-1.132,22.300,8.300
1386,40.531,-1.122,22.300,8.300
1387,40.514,-1.112,22.300,8.300
1388,40.497,-1.103,22.300,8.300
1389,40.480,-1.093,22.300,8.300
1390,40.462,-1.083,22.300,8.300
1391,40.445,-1.074,22.300,8.300
1392,40.428,-1.064,22.300,8.300
1393,40.411,-1.055,22.300,8.300
1394,40.394,-1.045,22.300,8.300
1395,40.377,-1.035,22.300,8.300
1396,40.360,-1.026,22.300,8.300
1397,40.343,-1.016,22.300,8.300
1398,40.326,-1.006,22.300,8.300
1399,40.309,-0.997,22.300,8.300
1400,40.292,-0.987,22.300,8.300
1401,40.275,-0.978,22.300,8.300
1402,40.258,-0.968,22.300,8.300
1403,40.240,-0.958,22.300,8.300
1404,40.223,-0.949,22.300,8.300
1405,40.206,-0.939,22.300,8.300
1406,40.189,-0.929,22.300,8.300
1407,40.172,-0.920,22.300,8.300
1408,40.155,-0.910,22.300,8.300
1409,40.138,-0.900,22.300,8.300
1410,40.121,-0.891,22.300,8.300
1411,40.104,-0.881,22.300,8.300
1412,40.087,-0.872,22.300,8.300
1413,40.070,-0.862,22.300,8.300
1414,40.053,-0.852,22.300,8.300
1415,40.036,-0.843,22.300,8.300
1416,40.019,-0.833,22.300,8.300
1417,40.002,-0.823,22.300,8.300
1418,39.984,-0.814,22.300,8.300
1419,39.967,-0.804,22.300,8.300
1420,39.950,-0.795,22.300,8.300
1421,39.933,-0.785,22.300,8.300
1422,39.916,-0.775,22.300,8.300
1423,39.899,-0.766,22.300,8.300
1424,39.882,-0.756,22.300,8.300
1425,39.865,-0.746,22.300,8.300
1426,39.848,-0.737,22.300,8.300
1427,39.831,-0.727,22.300,8.300
1428,39.814,-0.718,22.300,8.300
1429,39.797,-0.708,22.300,8.300
1430,39.780,-0.698,22.300,8.300
1431,39.763,-0.689,22.300,8.300
1432,39.746,-0.679,22.300,8.300
1433,39.729,-0.669,22.300,8.300
1434,39.712,-0.660,22.300,8.300
1435,39.695,-0.650,22.300,8.300
1436,39.678,-0.640,22.300,8.300
1437,39.661,-0.631,22.300,8.300
1438,39.644,-0.621,22.300,8.300
1439,39.627,-0.611,22.300,8.300
1440,39.610,-0.602,22.300,8.300
1441,39.593,-0.592,22.300,8.300
1442,39.576,-0.583,22.300,8.300
1443,39.559,-0.573,22.300,8.300
1444,39.542,-0.563,22.300,8.300
1445,39.525,-0.554,22.300,8.300
1446,39.508,-0.544,22.300,8.300
1447,39.490,-0.534,22.300,8.300
