step,x,y,goal_x,goal_y
697,-35.735,-19.972,21.200,12.700
698,-35.735,-19.972,21.200,12.700
699,-35.735,-19.972,21.200,12.700
700,-35.735,-19.973,21.200,12.700
701,-35.735,-19.973,21.200,12.700
702,-35.735,-19.973,21.200,12.700
703,-35.735,-19.973,21.200,12.700
704,-35.735,-19.973,21.200,12.700
705,-35.736,-19.973,21.200,12.700
706,-35.736,-19.973,21.200,12.700
707,-35.736,-19.973,21.200,12.700
708,-35.736,-19.973,21.200,12.700
709,-35.736,-19.973,21.200,12.700
