step,x,y,goal_x,goal_y
561,-8.530,-25.067,-26.833,-30.672
562,-8.547,-25.078,-26.833,-30.672
563,-8.564,-25.088,-26.833,-30.672
564,-8.581,-25.098,-26.833,-30.672
565,-8.598,-25.108,-26.833,-30.672
566,-8.615,-25.119,-26.833,-30.672
567,-8.632,-25.129,-26.833,-30.672
568,-8.649,-25.139,-26.833,-30.672
569,-8.666,-25.149,-26.833,-30.672
570,-8.683,-25.159,-26.833,-30.672
571,-8.700,-25.170,-26.833,-30.672
572,-8.717,-25.180,-26.833,-30.672
573,-8.734,-25.190,-26.833,-30.672
574,-8.750,-25.200,-26.833,-30.672
575,-8.767,-25.211,-26.833,-30.672
576,-8.784,-25.221,-26.833,-30.672
577,-8.801,-25.231,-26.833,-30.672
578,-8.818,-25.241,-26.833,-30.672
579,-8.835,-25.251,-26.833,-30.672
580,-8.852,-25.262,-26.833,-30.672
581,-8.869,-25.272,-26.833,-30.672
582,-8.886,-25.282,-26.833,-30.672
583,-8.903,-25.292,-26.833,-30.672
584,-8.920,-25.303,-26.833,-30.672
585,-8.937,-25.313,-26.833,-30.672
586,-8.954,-25.323,-26.833,-30.672
587,-8.971,-25.333,-26.833,-30.672
588,-8.988,-25.343,-26.833,-30.672
589,-9.005,-25.354,-26.833,-30.672
590,-9.022,-25.364,-26.833,-30.672
591,-9.039,-25.374,-26.833,-30.672
592,-9.056,-25.384,-26.833,-30.672
593,-9.073,-25.395,-26.833,-30.672
594,-9.089,-25.405,-26.833,-30.672
595,-9.106,-25.415,-26.833,-30.672
596,-9.123,-25.425,-26.833,-30.672
597,-9.140,-25.436,-26.833,-30.672
598,-9.157,-25.446,-26.833,-30.672
599,-9.174,-25.456,-26.833,-30.672
600,-9.191,-25.466,-26.833,-30.672
601,-9.208,-25.477,-26.833,-30.672
602,-9.225,-25.487,-26.833,-30.672
603,-9.242,-25.497,-26.833,-30.672
604,-9.259,-25.507,-26.833,-30.672
605,-9.276,-25.518,-26.833,-30.672
606,-9.293,-25.528,-26.833,-30.672
607,-9.310,-25.538,-26.833,-30.672
608,-9.327,-25.548,-26.833,-30.672
609,-9.344,-25.559,-26.833,-30.672
610,-9.361,-25.569,-26.833,-30.672
611,-9.378,-25.579,-26.833,-30.672
612,-9.395,-25.589,-26.833,-30.672
613,-9.412,-25.600,-26.833,-30.672
614,-9.429,-25.610,-26.833,-30.672
615,-9.446,-25.620,-26.833,-30.672
616,-9.463,-25.630,-26.833,-30.672
617,-9.479,-25.641,-26.833,-30.672
618,-9.496,-25.651,-26.833,-30.672
619,-9.513,-25.661,-26.833,-30.672
620,-9.530,-25.671,-26.833,-30.672
621,-9.547,-25.681,-26.833,-30.672
622,-9.564,-25.692,-26.833,-30.672
623,-9.581,-25.702,-26.833,-30.672
624,-9.598,-25.712,-26.833,-30.672
625,-9.614,-25.722,-26.833,-30.672
626,-9.628,-25.730,-26.833,-30.672
627,-9.642,-25.738,-26.833,-30.672
628,-9.656,-25.746,-26.833,-30.672
629,-9.670,-25.754,-26.833,-30.672
630,-9.685,-25.762,-26.833,-30.672
631,-9.703,-25.771,-26.833,-30.672
632,-9.720,-25.780,-26.833,-30.672
633,-9.738,-25.790,-26.833,-30.672
