episode,reward,avg50,steps,done_reason,epsilon,loss
512,518.871,1625.183,538,collision,0.0274,16.69795
513,660.645,1584.726,721,stuck,0.0272,16.33339
514,-208.961,1563.346,1566,stuck,0.0270,17.03003
515,786.567,1504.698,585,collision,0.0268,21.72028
516,1895.141,1494.426,1494,stuck,0.0267,18.60854
517,675.511,1464.285,1238,goal,0.0265,17.80049
518,1972.761,1498.576,1414,stuck,0.0263,17.64131
519,782.195,1497.064,526,collision,0.0261,20.22609
520,2254.473,1534.977,1749,stuck,0.0259,16.24436
521,2680.738,1581.524,2064,stuck,0.0257,16.23849
522,522.239,1583.101,640,collision,0.0256,17.02911
523,50.313,1556.561,135,collision,0.0254,25.69397
524,3402.176,1573.893,3214,goal,0.0252,17.64283
525,151.515,1559.343,477,collision,0.0250,16.14142
526,1510.588,1583.688,1107,collision,0.0248,19.21002
527,2534.512,1625.911,1881,stuck,0.0247,19.64550
528,1627.401,1642.399,2992,goal,0.0245,18.86616
529,3282.170,1663.531,5000,timeout,0.0243,19.53986
530,1577.967,1654.113,1669,stuck,0.0242,16.98674
531,3213.230,1679.593,2316,stuck,0.0240,20.31894
532,84.108,1678.174,98,collision,0.0238,19.34388
533,2228.034,1648.060,1728,stuck,0.0237,19.01831
534,1476.246,1642.375,3293,stuck,0.0235,18.36375
535,1138.394,1624.005,1607,collision,0.0233,19.09270
536,1116.140,1605.608,1185,collision,0.0232,18.55226
537,3715.712,1620.418,5000,timeout,0.0230,15.79006
538,1464.700,1620.206,2591,stuck,0.0228,9.95319
539,3016.539,1595.404,3139,collision,0.0227,8.16000
540,1320.827,1606.229,1009,stuck,0.0225,8.87192
541,745.020,1582.805,1109,collision,0.0224,9.52697
542,1238.499,1553.528,2106,collision,0.0222,9.20088
543,466.500,1540.492,1177,stuck,0.0221,9.47164
544,2746.272,1549.036,2370,collision,0.0219,8.10205
545,1584.595,1581.088,2441,collision,0.0217,8.34652
546,374.911,1564.879,265,collision,0.0216,11.21253
547,1157.883,1550.532,1691,collision,0.0214,8.54391
548,511.543,1534.896,1153,collision,0.0213,6.96468
549,1591.616,1526.059,1607,stuck,0.0211,9.36486
550,1358.275,1527.852,2361,stuck,0.0210,8.56169
551,1298.947,1537.966,1707,stuck,0.0208,8.58425
552,-36.593,1509.287,1018,stuck,0.0207,10.65659
553,1592.637,1502.498,918,goal,0.0206,10.92455
554,780.366,1465.500,448,goal,0.0204,7.88576
555,579.568,1446.431,2304,collision,0.0203,9.22998
556,1138.363,1417.176,2242,collision,0.0201,9.66211
557,742.522,1380.217,889,stuck,0.0200,12.61677
558,248.060,1360.202,784,collision,0.0198,9.37331
559,3099.437,1375.403,1850,goal,0.0197,10.47372
560,1559.025,1384.540,4044,stuck,0.0196,9.55914
561,689.756,1378.359,2124,stuck,0.0194,8.86872
562,3123.397,1430.450,3025,goal,0.0193,9.48638
563,441.248,1426.062,328,collision,0.0192,6.04881
564,3420.594,1498.653,4872,goal,0.0190,9.19742
565,966.820,1502.258,924,stuck,0.0189,10.00391
566,1009.298,1484.541,2732,stuck,0.0188,9.65937
567,2732.106,1525.673,2645,goal,0.0186,7.93150
568,1899.244,1524.202,2368,collision,0.0185,7.82120
569,213.144,1512.821,157,collision,0.0184,10.31300
570,1009.567,1487.923,664,goal,0.0182,9.59432
571,2092.582,1476.160,2310,collision,0.0181,10.66854
572,1181.958,1489.355,909,collision,0.0180,8.38238
573,1156.669,1511.482,705,goal,0.0179,7.15723
574,1067.109,1464.780,1070,stuck,0.0177,8.24953
575,2057.858,1502.907,1337,collision,0.0176,10.00610
576,2466.969,1522.035,1860,collision,0.0175,9.88971
577,2451.464,1520.374,1891,stuck,0.0174,8.51349
578,1345.417,1514.734,724,goal,0.0172,8.88440
579,643.525,1461.961,472,collision,0.0171,12.01464
580,544.959,1441.301,917,goal,0.0170,8.40372
581,1114.272,1399.322,1343,stuck,0.0169,11.01462
582,1271.147,1423.063,1085,stuck,0.0168,11.44783
583,-514.401,1368.214,869,stuck,0.0166,10.94439
584,2076.025,1380.210,1323,goal,0.0165,9.45508
585,2553.193,1408.506,3012,goal,0.0164,9.33520
586,1462.428,1415.431,1187,stuck,0.0163,9.80552
587,2635.717,1393.832,2062,collision,0.0162,8.62603
588,221.347,1368.964,199,collision,0.0161,10.28863
589,1307.639,1334.786,897,collision,0.0160,12.09906
590,1652.080,1341.411,1135,collision,0.0159,10.42854
591,184.964,1330.210,1167,stuck,0.0157,8.49302
592,669.826,1318.837,1063,goal,0.0156,8.47370
593,513.810,1319.783,718,collision,0.0155,12.19396
594,1216.379,1289.185,1421,stuck,0.0154,9.92942
595,1239.473,1282.283,838,collision,0.0153,13.12657
596,104.749,1276.880,234,collision,0.0152,16.42106
597,574.403,1265.210,387,collision,0.0151,11.89299
598,907.298,1273.125,1267,collision,0.0150,12.63714
599,565.805,1252.609,533,collision,0.0149,11.60540
600,3662.038,1298.684,2239,goal,0.0148,13.56271
601,-30.661,1272.092,293,collision,0.0147,12.62995
602,1407.781,1300.979,1773,collision,0.0146,14.80567
603,2039.899,1309.925,1466,stuck,0.0145,12.98097
604,2853.387,1351.385,3423,goal,0.0144,12.16546
605,2935.660,1398.507,3806,stuck,0.0143,15.39819
606,752.404,1390.788,637,collision,0.0142,14.48936
607,409.440,1384.126,250,goal,0.0141,14.70501
608,2835.036,1435.866,2426,stuck,0.0140,14.81825
609,543.697,1384.751,600,stuck,0.0139,13.88986
610,470.074,1362.972,395,collision,0.0138,13.38761
611,453.298,1358.243,576,goal,0.0137,15.57226
612,889.826,1313.571,662,collision,0.0136,15.74044
613,630.933,1317.365,626,collision,0.0135,14.62254
614,1967.315,1288.299,1617,stuck,0.0134,15.39584
615,3095.784,1330.879,1919,goal,0.0133,14.08466
616,236.896,1315.431,648,collision,0.0132,16.97922
617,2631.325,1313.415,3417,goal,0.0131,16.50451
618,131.667,1278.063,352,collision,0.0130,15.50716
619,486.604,1283.533,331,collision,0.0129,13.46632
620,578.811,1274.918,989,goal,0.0128,15.79387
621,272.790,1238.522,267,collision,0.0127,22.66622
622,3281.055,1280.504,4279,goal,0.0127,16.52450
623,597.706,1269.324,1097,collision,0.0126,16.81453
624,644.316,1260.869,285,goal,0.0125,12.25414
625,803.622,1235.784,572,collision,0.0124,15.19405
626,865.594,1203.756,1120,goal,0.0123,15.57006
627,1894.338,1192.614,1868,stuck,0.0122,15.01601
628,1348.398,1192.673,2201,collision,0.0121,14.68474
629,1566.748,1211.138,1350,stuck,0.0121,18.46218
630,3237.618,1264.991,2850,collision,0.0120,13.94836
631,324.773,1249.201,315,goal,0.0119,12.66629
632,1322.765,1250.234,1492,goal,0.0118,11.96357
633,693.497,1274.391,516,collision,0.0117,14.13307
634,1220.045,1257.272,2026,stuck,0.0116,13.53288
635,2606.203,1258.332,1552,goal,0.0116,12.36073
636,369.537,1236.474,489,goal,0.0115,12.65315
637,637.536,1196.511,743,collision,0.0114,13.86534
638,1204.232,1216.168,2502,stuck,0.0113,14.50002
639,1508.073,1220.177,1389,goal,0.0112,12.43950
640,1217.113,1211.478,1882,collision,0.0112,11.23749
641,165.021,1211.079,300,collision,0.0111,11.87132
642,614.623,1209.975,334,goal,0.0110,8.29870
643,755.617,1214.811,514,collision,0.0109,12.56683
644,1136.789,1213.219,1286,collision,0.0108,11.59310
645,363.472,1195.699,1130,collision,0.0108,11.23240
646,1591.942,1225.443,1681,collision,0.0107,12.53892
647,915.718,1232.269,835,stuck,0.0106,10.41321
648,1740.661,1248.936,2463,goal,0.0105,13.63729
649,1186.083,1261.342,1040,stuck,0.0105,14.80924
650,649.694,1201.095,1037,stuck,0.0104,12.70967
651,1351.232,1228.733,2317,goal,0.0103,12.98290
652,602.153,1212.620,902,collision,0.0103,10.58459
653,859.109,1189.005,474,goal,0.0102,9.02701
654,773.644,1147.410,1311,goal,0.0101,11.81728
655,1420.029,1117.097,1311,stuck,0.0100,12.75590
656,57.262,1103.194,230,collision,0.0100,16.29268
657,68.061,1096.367,600,stuck,0.0100,11.31115
658,878.403,1057.234,737,stuck,0.0100,11.49436
659,1811.657,1082.593,2371,stuck,0.0100,13.56609
660,1319.687,1099.586,1542,goal,0.0100,12.08047
661,460.894,1099.737,386,collision,0.0100,11.88787
662,2418.969,1130.320,3028,goal,0.0100,13.16264
663,2226.596,1162.234,1316,goal,0.0100,12.37172
664,1374.035,1150.368,983,goal,0.0100,12.58845
665,840.375,1105.260,790,goal,0.0100,9.47809
666,145.419,1103.430,213,collision,0.0100,8.36112
667,2172.046,1094.245,1533,stuck,0.0100,12.42803
668,2082.127,1133.254,1279,goal,0.0100,10.03944
669,-1135.046,1100.821,600,stuck,0.0100,14.01449
670,2875.752,1146.760,2246,stuck,0.0100,12.34913
671,259.654,1146.497,518,collision,0.0100,10.96129
672,606.327,1093.002,769,stuck,0.0100,14.20437
673,2869.675,1138.442,1758,goal,0.0100,17.27287
674,452.169,1134.599,466,collision,0.0100,15.25856
675,1658.903,1151.704,926,goal,0.0100,13.18600
676,1678.642,1167.965,1387,stuck,0.0100,13.91607
677,486.175,1139.802,658,goal,0.0100,13.08100
678,1641.836,1145.671,1214,stuck,0.0100,15.33037
679,1150.025,1137.336,786,collision,0.0100,14.79804
680,1963.691,1111.858,1159,goal,0.0100,16.89334
681,575.946,1116.881,1332,stuck,0.0100,14.66108
682,1055.249,1111.531,896,stuck,0.0100,13.72189
683,482.416,1107.309,686,goal,0.0100,13.76970
684,998.706,1102.883,1652,goal,0.0100,15.16549
685,383.688,1058.432,297,collision,0.0100,15.70042
686,502.015,1061.082,563,collision,0.0100,12.61161
687,1833.634,1085.004,1311,stuck,0.0100,15.31294
688,1526.760,1091.454,1168,stuck,0.0100,14.48667
689,1914.438,1099.582,3807,goal,0.0100,13.88609
690,1027.464,1095.789,840,stuck,0.0100,15.05278
691,718.048,1106.849,992,collision,0.0100,13.70596
692,161.935,1097.795,855,stuck,0.0100,15.06872
693,1037.997,1103.443,1170,collision,0.0100,15.04892
694,909.997,1098.907,1327,stuck,0.0100,14.02989
695,380.706,1099.252,689,collision,0.0100,15.80378
696,2049.299,1108.399,1456,stuck,0.0100,12.99267
697,3706.523,1164.215,3769,collision,0.0100,15.24072
698,1258.105,1154.564,912,collision,0.0100,14.83106
699,1700.537,1164.853,1162,collision,0.0100,13.49875
700,786.157,1167.582,1323,goal,0.0100,17.23291
701,1653.311,1173.624,1307,stuck,0.0100,20.24020
702,950.254,1180.586,816,stuck,0.0100,16.05375
703,488.338,1173.171,622,goal,0.0100,14.13339
704,972.040,1177.138,1141,collision,0.0100,14.35702
705,677.610,1162.290,665,stuck,0.0100,16.88014
706,1741.787,1195.981,1318,stuck,0.0100,15.36781
707,6.101,1194.741,44,collision,0.0100,14.96757
708,1363.556,1204.444,2196,collision,0.0100,18.34425
709,1992.887,1208.069,2195,goal,0.0100,15.50840
710,699.790,1195.671,1338,stuck,0.0100,13.85830
711,925.133,1204.956,668,collision,0.0100,18.00900
712,722.003,1171.017,790,collision,0.0100,15.05166
713,3554.777,1197.580,3285,goal,0.0100,15.58627
714,210.433,1174.308,199,collision,0.0100,8.38447
715,2566.705,1208.835,1561,goal,0.0100,14.11225
716,1304.039,1232.007,1833,collision,0.0100,12.69345
717,1408.044,1216.727,1349,stuck,0.0100,10.90768
718,599.885,1187.082,307,goal,0.0100,13.48974
719,1309.816,1235.980,2654,stuck,0.0100,12.58829
720,2897.904,1236.423,5000,timeout,0.0100,12.50357
721,754.543,1246.320,1422,collision,0.0100,9.45201
722,1107.504,1256.344,1638,stuck,0.0100,9.83772
723,105.033,1201.051,600,stuck,0.0100,13.80491
724,722.455,1206.457,546,collision,0.0100,12.53334
725,833.733,1189.953,1062,collision,0.0100,13.95242
726,662.534,1169.631,471,collision,0.0100,9.62759
727,1807.673,1196.061,2861,goal,0.0100,13.68405
728,2031.218,1203.849,1421,collision,0.0100,14.54696
729,110.700,1183.062,600,stuck,0.0100,9.76251
730,4502.388,1233.836,2972,goal,0.0100,13.74960
731,785.838,1238.034,816,collision,0.0100,9.22266
732,1045.413,1237.837,1348,collision,0.0100,13.98472
733,635.870,1240.906,698,goal,0.0100,7.87275
734,800.883,1236.950,532,collision,0.0100,10.24477
735,454.011,1238.356,724,collision,0.0100,16.30045
736,290.659,1234.129,208,collision,0.0100,19.81637
737,1446.451,1226.386,2591,goal,0.0100,12.77750
738,598.325,1207.817,333,goal,0.0100,11.44019
739,769.834,1184.925,712,collision,0.0100,13.05960
740,86.507,1166.106,600,stuck,0.0100,14.91396
741,1497.475,1181.694,1152,collision,0.0100,13.47800
742,297.150,1184.399,391,collision,0.0100,16.94540
743,903.633,1181.711,962,stuck,0.0100,13.98569
744,3205.682,1227.625,2686,collision,0.0100,15.06042
745,1004.792,1240.107,808,stuck,0.0100,14.79475
746,610.493,1211.331,1596,stuck,0.0100,15.22208
747,926.604,1155.732,1671,collision,0.0100,13.43060
748,881.518,1148.200,1615,goal,0.0100,15.47568
749,1078.950,1135.769,1701,collision,0.0100,12.87109
750,2206.476,1164.175,1474,goal,0.0100,11.82290
751,1505.125,1161.211,1436,stuck,0.0100,13.55668
752,887.312,1159.953,857,stuck,0.0100,15.56657
753,1231.163,1174.809,4226,collision,0.0100,14.40125
754,2539.350,1206.155,2657,stuck,0.0100,13.87120
755,1484.624,1222.296,861,goal,0.0100,11.44399
756,301.915,1193.498,525,collision,0.0100,15.23736
757,693.088,1207.238,672,collision,0.0100,13.92499
758,2471.093,1229.389,1954,stuck,0.0100,14.58774
759,1141.584,1212.363,632,goal,0.0100,18.38067
760,1470.656,1227.780,1182,stuck,0.0100,12.58976
761,1057.813,1230.433,741,collision,0.0100,15.34663
762,2366.834,1263.330,1463,goal,0.0100,14.88566
763,822.018,1208.675,748,stuck,0.0100,13.36879
764,1664.812,1237.762,1031,goal,0.0100,13.79710
765,1872.742,1223.883,1409,stuck,0.0100,13.51733
766,1419.860,1226.200,956,collision,0.0100,13.68373
767,126.706,1200.573,670,stuck,0.0100,12.78209
768,638.833,1201.352,476,collision,0.0100,17.12217
769,462.460,1184.405,1111,collision,0.0100,14.80752
770,1676.065,1159.968,2079,stuck,0.0100,14.36431
771,3624.103,1217.359,2814,goal,0.0100,15.69921
772,659.389,1208.397,630,goal,0.0100,14.47650
773,685.918,1220.015,938,collision,0.0100,14.66221
774,212.694,1209.819,371,collision,0.0100,17.05475
775,896.129,1211.067,878,stuck,0.0100,17.27409
776,105.612,1199.929,600,stuck,0.0100,15.86254
777,2211.951,1208.014,2958,collision,0.0100,13.32947
778,1106.450,1189.519,1721,collision,0.0100,11.10575
779,1201.971,1211.344,1064,stuck,0.0100,10.84558
780,1737.461,1156.046,1837,stuck,0.0100,11.12719
781,132.117,1142.971,163,collision,0.0100,7.86749
782,2843.486,1178.933,1874,collision,0.0100,11.11483
783,1154.922,1189.314,1034,stuck,0.0100,11.89441
784,1117.414,1195.645,867,stuck,0.0100,11.71458
785,269.600,1191.956,1494,stuck,0.0100,12.41333
786,1343.460,1213.012,868,collision,0.0100,11.02877
787,4129.474,1266.673,2905,stuck,0.0100,11.08329
788,2315.232,1301.011,1790,stuck,0.0100,12.45383
789,672.528,1299.065,484,collision,0.0100,9.75515
790,1139.209,1320.119,1181,stuck,0.0100,14.10846
791,868.393,1307.537,1259,goal,0.0100,10.13147
792,707.243,1315.739,719,stuck,0.0100,12.53087
793,1305.917,1323.785,1571,collision,0.0100,13.62773
794,2031.854,1300.308,1877,goal,0.0100,11.48795
795,944.269,1299.098,865,stuck,0.0100,7.85266
796,451.896,1295.926,363,collision,0.0100,8.15224
797,766.708,1292.728,526,collision,0.0100,12.10515
798,140.590,1277.909,357,collision,0.0100,10.66487
799,1596.660,1288.264,2590,goal,0.0100,14.17500
800,1119.688,1266.528,950,stuck,0.0100,11.73092
801,747.285,1251.371,509,collision,0.0100,12.32525
802,248.681,1238.598,261,collision,0.0100,11.93227
803,1239.507,1238.765,845,collision,0.0100,16.37070
804,2056.239,1229.103,1391,collision,0.0100,13.20879
805,1675.382,1232.918,1417,stuck,0.0100,14.53088
806,2085.936,1268.599,1250,goal,0.0100,12.35174
807,3017.390,1315.085,1887,goal,0.0100,14.18515
808,815.882,1281.980,1191,stuck,0.0100,11.87273
809,776.095,1274.671,733,stuck,0.0100,11.26258
810,847.389,1262.205,1162,collision,0.0100,14.23785
811,1590.247,1272.854,1551,collision,0.0100,11.09803
812,621.378,1237.945,1052,stuck,0.0100,11.92270
813,259.704,1226.699,1156,stuck,0.0100,12.53029
814,1043.693,1214.276,1654,collision,0.0100,12.96727
815,2810.942,1233.040,1710,goal,0.0100,12.37994
816,1308.013,1230.803,1232,collision,0.0100,13.93885
817,1856.860,1265.406,2370,goal,0.0100,11.38655
818,2475.802,1302.146,4459,collision,0.0100,10.96442
819,2434.923,1341.595,1854,stuck,0.0100,7.65877
820,1399.181,1336.057,1236,collision,0.0100,11.38398
821,251.375,1268.603,219,collision,0.0100,12.25863
822,194.421,1259.303,323,collision,0.0100,17.15672
823,1688.636,1279.358,1319,stuck,0.0100,10.83941
824,322.149,1281.547,801,collision,0.0100,14.89978
825,1782.161,1299.267,1574,stuck,0.0100,13.54810
826,600.205,1309.159,267,goal,0.0100,11.13720
827,828.785,1281.496,829,collision,0.0100,11.64789
828,1579.366,1290.954,2407,stuck,0.0100,12.27739
829,908.543,1285.086,983,stuck,0.0100,9.99534
830,1022.905,1270.795,810,stuck,0.0100,13.96455
831,1422.161,1296.596,1053,stuck,0.0100,14.50629
832,1256.813,1264.862,2267,goal,0.0100,13.36990
833,5587.559,1353.515,3521,goal,0.0100,11.07833
834,746.371,1346.094,765,goal,0.0100,15.31290
835,208.231,1344.867,287,collision,0.0100,12.01598
836,965.550,1337.308,1695,goal,0.0100,9.73320
837,1476.035,1284.240,1841,stuck,0.0100,9.91515
838,99.354,1239.922,600,stuck,0.0100,9.72209
839,804.860,1242.569,1200,collision,0.0100,10.12547
840,3423.730,1288.259,4192,stuck,0.0100,10.96518
841,2677.305,1324.437,2501,collision,0.0100,11.92239
842,813.559,1326.564,743,stuck,0.0100,11.89972
843,1189.162,1324.229,632,goal,0.0100,10.01038
844,541.667,1294.425,578,collision,0.0100,9.48136
845,4.030,1275.620,908,stuck,0.0100,12.56127
846,890.151,1284.385,754,collision,0.0100,11.31266
847,605.622,1281.163,1034,goal,0.0100,11.64576
848,571.976,1289.791,557,collision,0.0100,12.16407
849,1900.193,1295.862,1501,stuck,0.0100,10.11676
850,-22.894,1273.010,11,rollover,0.0100,28.12486
851,1289.510,1283.855,1361,stuck,0.0100,10.78538
852,718.691,1293.255,1149,goal,0.0100,9.46051
853,26.968,1269.004,129,rollover,0.0100,11.60007
854,1361.053,1255.100,1208,stuck,0.0100,12.65617
855,702.341,1235.640,715,stuck,0.0100,13.65085
856,324.028,1200.401,917,stuck,0.0100,9.79043
857,1066.123,1161.376,956,stuck,0.0100,13.22705
858,681.873,1158.696,3824,stuck,0.0100,11.63855
859,2591.567,1195.005,2542,stuck,0.0100,13.02077
860,917.639,1196.410,1711,goal,0.0100,10.43978
861,1595.664,1196.519,1384,stuck,0.0100,11.56921
862,694.149,1197.974,1113,goal,0.0100,12.43657
863,663.492,1206.050,997,collision,0.0100,14.16226
864,1055.901,1206.294,713,collision,0.0100,9.24650
865,2131.570,1192.707,3779,goal,0.0100,12.69208
866,1754.561,1201.637,1245,goal,0.0100,12.66607
867,637.158,1177.243,1281,collision,0.0100,11.94634
868,2413.609,1176.000,1487,goal,0.0100,10.59675
869,1027.092,1147.843,794,stuck,0.0100,12.74298
870,464.953,1129.158,776,goal,0.0100,10.05808
871,341.406,1130.959,928,stuck,0.0100,12.47347
872,2175.126,1170.573,4056,collision,0.0100,11.97395
873,192.518,1140.651,309,collision,0.0100,11.43776
874,1070.577,1155.619,832,stuck,0.0100,10.02699
875,1290.539,1145.787,898,collision,0.0100,11.83511
876,546.855,1144.720,1195,stuck,0.0100,9.80765
877,1038.038,1148.905,1792,goal,0.0100,11.87315
878,105.667,1119.431,337,collision,0.0100,11.00019
879,757.928,1116.419,1222,collision,0.0100,10.48015
880,322.796,1102.417,247,collision,0.0100,14.49067
881,733.054,1088.634,821,stuck,0.0100,14.33069
882,1095.442,1085.407,1511,collision,0.0100,13.61444
883,858.775,990.831,901,stuck,0.0100,11.99322
884,1880.609,1013.516,1452,goal,0.0100,11.31437
885,2668.887,1062.729,1875,collision,0.0100,12.76799
886,1791.377,1079.246,1737,stuck,0.0100,13.36123
887,847.327,1066.672,1727,collision,0.0100,11.54749
888,375.589,1072.196,1186,collision,0.0100,11.25757
889,1649.141,1089.082,3067,goal,0.0100,11.90807
890,507.947,1030.766,1442,collision,0.0100,10.26354
891,788.289,992.986,1456,collision,0.0100,11.91272
892,2956.027,1035.835,1796,goal,0.0100,13.47201
893,1377.291,1039.598,1734,stuck,0.0100,12.39095
894,1740.456,1063.574,2327,goal,0.0100,11.64601
895,735.270,1078.198,852,stuck,0.0100,11.24976
896,752.765,1075.451,827,stuck,0.0100,12.90073
897,3311.154,1129.561,2891,collision,0.0100,13.34803
898,1336.370,1144.849,1169,stuck,0.0100,9.66971
899,1400.304,1134.851,1709,stuck,0.0100,13.86258
900,682.071,1148.951,972,collision,0.0100,12.67477
901,2316.195,1169.484,5000,timeout,0.0100,13.42240
902,934.108,1173.793,1080,collision,0.0100,12.55806
903,3210.855,1237.470,3929,stuck,0.0100,12.58485
904,1106.460,1232.379,1263,collision,0.0100,13.15929
905,2586.662,1270.065,5000,timeout,0.0100,12.07556
906,1870.433,1300.993,1977,collision,0.0100,12.00492
907,1893.227,1317.535,1152,goal,0.0100,12.54514
908,802.640,1319.950,988,goal,0.0100,11.43886
909,2237.989,1312.879,2854,collision,0.0100,11.59962
910,-12.990,1294.266,7,collision,0.0100,20.88183
911,1806.480,1298.483,2085,goal,0.0100,11.55148
912,1183.120,1308.262,971,collision,0.0100,9.50031
913,1154.750,1318.087,776,goal,0.0100,11.45558
914,927.662,1315.522,1357,stuck,0.0100,9.00668
915,197.352,1276.838,566,collision,0.0100,8.18379
916,505.796,1251.863,1806,collision,0.0100,8.92675
917,1811.123,1275.342,2873,stuck,0.0100,10.76355
918,1466.772,1256.405,2701,goal,0.0100,11.20644
919,2526.567,1286.395,1546,goal,0.0100,11.94451
920,576.137,1288.619,1032,goal,0.0100,11.07843
921,1078.577,1303.362,2017,goal,0.0100,10.00029
922,1118.956,1282.239,1872,collision,0.0100,9.70262
923,2381.676,1326.022,2993,stuck,0.0100,10.68447
924,2117.039,1346.951,2841,stuck,0.0100,9.56261
925,106.205,1323.264,400,collision,0.0100,9.30162
926,966.870,1331.665,1477,stuck,0.0100,8.65255
927,2148.448,1353.873,1793,stuck,0.0100,9.52067
928,297.665,1357.713,2595,stuck,0.0100,10.70465
929,1127.098,1365.096,1294,stuck,0.0100,9.10305
930,1751.262,1393.665,1107,goal,0.0100,8.92130
931,889.378,1396.792,817,stuck,0.0100,10.21464
932,30.237,1375.488,60,collision,0.0100,14.31340
933,1059.972,1379.512,2176,stuck,0.0100,9.98420
934,1108.239,1364.064,2112,goal,0.0100,9.25597
935,1531.929,1341.325,3130,collision,0.0100,9.88645
936,737.440,1320.247,686,collision,0.0100,9.68295
937,881.298,1320.926,698,rollover,0.0100,9.34677
938,320.259,1319.819,2073,stuck,0.0100,9.15193
939,887.392,1304.584,3913,collision,0.0100,10.06147
940,1394.607,1322.318,2154,stuck,0.0100,10.21769
941,1180.907,1330.170,951,collision,0.0100,10.62955
942,2476.999,1320.589,1620,rollover,0.0100,12.91221
943,2096.913,1334.982,1283,goal,0.0100,10.65487
944,643.222,1313.037,1394,stuck,0.0100,11.79754
945,515.629,1308.644,1097,stuck,0.0100,10.88613
946,567.367,1304.936,883,goal,0.0100,12.12158
947,412.315,1246.960,1137,collision,0.0100,10.42949
948,151.036,1223.253,157,collision,0.0100,8.16772
949,-5.028,1195.146,75,collision,0.0100,4.89046
950,2154.296,1224.591,1562,stuck,0.0100,13.68869
951,4508.053,1268.428,3432,stuck,0.0100,12.70634
952,1777.377,1285.293,3548,collision,0.0100,12.03421
953,144.437,1223.965,148,collision,0.0100,8.79809
954,1684.022,1235.516,1712,collision,0.0100,12.31562
955,597.572,1195.734,550,collision,0.0100,17.94729
956,754.221,1173.410,1372,goal,0.0100,14.02491
957,743.096,1150.408,651,collision,0.0100,11.10425
958,1149.773,1157.350,1052,stuck,0.0100,14.69313
959,2126.280,1155.116,3918,collision,0.0100,15.20952
960,821.033,1171.797,770,goal,0.0100,16.18913
961,1225.665,1160.180,833,collision,0.0100,11.85315
962,328.399,1143.086,644,collision,0.0100,16.45975
963,2727.330,1174.537,2972,collision,0.0100,15.59561
964,834.133,1172.667,2425,collision,0.0100,13.09610
965,1021.489,1189.150,1640,stuck,0.0100,14.31347
966,2674.695,1232.528,1886,stuck,0.0100,11.97192
967,-20.000,1195.905,1,collision,0.0100,1.01987
968,572.260,1178.015,600,stuck,0.0100,13.17995
969,2139.945,1170.282,2126,collision,0.0100,13.56840
970,254.330,1163.846,193,collision,0.0100,17.42471
971,934.283,1160.960,1523,collision,0.0100,15.88079
972,2180.771,1182.197,1427,goal,0.0100,12.52797
973,1973.960,1174.042,1238,goal,0.0100,12.65196
974,1630.370,1164.309,1142,goal,0.0100,12.46813
975,517.051,1172.526,1018,rollover,0.0100,13.88066
976,671.895,1166.626,483,collision,0.0100,14.88135
977,2969.123,1183.040,3099,collision,0.0100,14.61278
978,2386.771,1224.822,1478,goal,0.0100,13.17735
979,1301.801,1228.316,1100,collision,0.0100,13.84105
980,1873.558,1230.762,2177,stuck,0.0100,11.08007
981,4466.865,1302.312,3549,stuck,0.0100,12.31383
982,1420.550,1330.118,1088,goal,0.0100,13.06015
983,1078.573,1330.490,948,goal,0.0100,12.57675
984,433.780,1317.001,529,goal,0.0100,12.16781
985,424.547,1294.853,216,goal,0.0100,10.31343
986,782.140,1295.747,1697,collision,0.0100,11.34227
987,356.185,1285.245,301,collision,0.0100,13.54130
988,650.547,1291.851,484,collision,0.0100,11.33070
989,750.785,1289.119,1453,collision,0.0100,12.77675
990,1132.654,1283.879,1703,goal,0.0100,13.72322
991,2012.295,1300.507,1796,goal,0.0100,11.60034
992,1482.453,1280.616,1237,collision,0.0100,12.39297
993,1753.462,1273.747,1318,stuck,0.0100,10.43983
994,1761.951,1296.122,1467,goal,0.0100,11.56754
995,1878.992,1323.389,1279,collision,0.0100,9.83433
996,1796.044,1347.963,1581,goal,0.0100,11.62047
997,1423.665,1368.190,1493,stuck,0.0100,9.92260
998,3275.488,1430.679,5000,timeout,0.0100,10.71882
999,1431.171,1459.403,1054,stuck,0.0100,10.14520
1000,1112.383,1438.564,873,stuck,0.0100,8.01561
