episode,reward,avg50,steps,done_reason,epsilon,loss
536,534.780,466.303,1211,goal,0.0232,6.95451
537,68.443,469.770,314,collision,0.0230,6.70997
538,202.377,465.487,1404,stuck,0.0228,9.39090
539,1413.228,489.484,3321,goal,0.0227,10.43430
540,533.954,501.355,923,goal,0.0225,8.84735
541,445.114,500.485,1422,collision,0.0224,10.45483
542,992.372,514.458,2184,goal,0.0222,8.14419
543,66.350,501.312,304,collision,0.0221,10.29553
544,1338.108,491.404,3325,goal,0.0219,8.26968
545,393.811,493.027,1847,stuck,0.0217,10.14074
546,359.292,493.436,732,goal,0.0216,14.66597
547,979.084,508.035,2727,goal,0.0214,11.88282
548,1941.727,514.360,4810,goal,0.0213,8.92727
549,1186.188,532.064,2746,goal,0.0211,8.42734
550,424.503,539.568,611,goal,0.0210,8.30550
551,756.380,549.868,1531,goal,0.0208,9.45306
552,1421.394,570.690,3368,goal,0.0207,10.36607
553,53.600,577.296,546,collision,0.0206,9.16022
554,328.618,570.480,1100,collision,0.0204,9.41121
555,941.539,593.663,2048,goal,0.0203,9.70725
556,1110.676,627.191,2617,goal,0.0201,8.91927
557,351.480,633.562,436,goal,0.0200,11.96186
558,1181.917,638.727,2657,goal,0.0198,9.57026
559,206.587,627.723,738,collision,0.0197,7.51853
560,1003.342,626.256,2203,goal,0.0196,10.37924
561,333.109,632.946,1113,collision,0.0194,7.85000
562,1590.002,652.996,4234,goal,0.0193,9.02916
563,644.413,665.209,2155,collision,0.0192,10.80188
564,472.638,673.997,1817,collision,0.0190,10.32338
565,1169.878,696.037,2609,goal,0.0189,7.11475
566,451.843,700.896,1298,collision,0.0188,6.72572
567,1196.291,718.229,2828,goal,0.0186,9.63587
568,401.332,716.456,1943,stuck,0.0185,6.36870
569,1164.323,730.053,2918,goal,0.0184,8.69820
570,1044.806,727.583,2534,goal,0.0182,9.66968
571,606.210,738.205,1780,collision,0.0181,8.77378
572,476.918,744.573,910,goal,0.0180,8.00530
573,1092.516,763.806,2520,goal,0.0179,8.26043
574,1279.197,773.956,2916,goal,0.0177,8.85514
575,945.873,762.405,3669,goal,0.0176,9.79225
576,306.329,766.823,967,collision,0.0175,11.26024
577,453.141,744.961,666,goal,0.0174,13.94770
578,1335.653,758.331,3214,goal,0.0172,7.95935
579,1121.800,754.426,2434,goal,0.0171,9.69804
580,-302.000,744.250,1572,stuck,0.0170,7.27644
581,-135.584,725.591,1269,collision,0.0169,8.27926
582,880.626,729.767,1865,goal,0.0168,9.20048
583,1656.421,754.591,4036,goal,0.0166,9.45724
584,1536.450,764.575,3693,goal,0.0165,8.61617
585,773.252,774.606,1528,goal,0.0164,9.77394
586,1463.245,793.175,3498,goal,0.0163,8.26423
587,-97.941,789.848,1093,stuck,0.0162,7.84248
588,80.741,787.415,1310,collision,0.0161,8.96308
589,133.803,761.826,576,collision,0.0160,6.93257
590,1145.783,774.063,2505,goal,0.0159,6.88016
591,343.858,772.038,462,goal,0.0157,9.64714
592,65.765,753.506,482,collision,0.0156,6.70917
593,834.483,768.868,1691,goal,0.0155,8.72468
594,404.537,750.197,1245,collision,0.0154,11.91288
595,893.010,760.181,3724,stuck,0.0153,7.99259
596,155.600,756.107,1246,stuck,0.0152,6.45762
597,158.743,739.700,1248,collision,0.0151,6.38574
598,813.708,717.140,1688,goal,0.0150,7.93186
599,338.334,700.183,1136,collision,0.0149,10.16160
600,578.609,703.265,2561,stuck,0.0148,8.88459
601,-642.027,675.297,600,stuck,0.0147,11.36985
602,451.785,655.905,1471,goal,0.0146,9.64853
603,806.675,670.966,1699,goal,0.0145,8.61007
604,554.850,675.491,944,goal,0.0144,6.32310
605,116.677,658.994,396,collision,0.0143,9.58374
606,360.334,643.987,536,goal,0.0142,6.61136
607,766.459,652.286,1557,goal,0.0141,8.36806
608,156.987,631.788,548,collision,0.0140,9.77033
609,-6.655,627.523,226,collision,0.0139,13.25110
610,168.757,610.831,1242,stuck,0.0138,12.91321
611,304.745,610.264,1034,collision,0.0137,10.16844
612,734.130,593.147,2636,collision,0.0136,9.06391
613,1578.911,611.836,3746,goal,0.0135,8.86800
614,1269.202,627.768,3340,goal,0.0134,7.27045
615,793.117,620.233,4019,collision,0.0133,8.46773
616,1000.071,631.197,4160,stuck,0.0132,8.19567
617,212.212,611.516,973,collision,0.0131,8.33592
618,248.171,608.452,2078,stuck,0.0130,6.90963
619,44.024,586.046,2504,stuck,0.0129,8.96941
620,-383.063,557.489,1651,stuck,0.0128,8.56433
621,235.210,550.069,972,collision,0.0127,6.98804
622,628.539,553.101,1240,goal,0.0127,7.18979
623,367.824,538.607,1346,collision,0.0126,7.45133
624,622.331,525.470,1227,goal,0.0125,7.56608
625,21.073,506.974,228,collision,0.0124,5.36821
626,1473.185,530.311,3468,goal,0.0123,6.99273
627,587.713,533.003,1144,goal,0.0122,5.94202
628,910.285,524.495,3166,stuck,0.0121,8.74665
629,1269.195,527.443,4058,collision,0.0121,8.05350
630,-40.774,532.668,75,collision,0.0120,12.31624
631,258.535,540.550,236,goal,0.0119,6.67089
632,1065.055,544.239,2996,goal,0.0118,6.98760
633,585.159,522.813,1963,collision,0.0117,9.82957
634,223.263,496.550,779,collision,0.0116,6.86395
635,752.247,496.130,1526,goal,0.0116,9.36832
636,-364.555,459.574,1101,collision,0.0115,7.02795
637,149.318,464.519,548,collision,0.0114,3.82389
638,-29.128,462.321,633,stuck,0.0113,8.18077
639,526.727,470.180,922,goal,0.0112,8.03680
640,117.295,449.610,803,collision,0.0112,8.78668
641,1155.896,465.851,2683,goal,0.0111,7.06667
642,570.620,475.948,1177,goal,0.0110,8.27918
643,880.763,476.874,1879,goal,0.0109,6.33061
644,797.668,484.736,2268,collision,0.0108,8.21476
645,126.210,469.400,2553,stuck,0.0108,5.77600
646,822.049,482.729,1614,goal,0.0107,8.50100
647,1228.363,504.122,2979,goal,0.0106,7.45232
648,566.990,499.187,994,goal,0.0105,9.08618
649,582.300,504.067,1795,collision,0.0105,6.84160
650,1262.650,517.747,2975,goal,0.0104,7.99439
651,277.799,536.144,936,collision,0.0103,8.61282
652,348.448,534.077,1685,stuck,0.0103,6.85160
653,1048.151,538.907,5161,goal,0.0102,7.57634
654,1039.053,548.591,2321,goal,0.0101,8.27350
655,1273.915,571.735,2763,goal,0.0100,7.29254
656,234.049,569.210,2102,collision,0.0100,6.79261
657,993.615,573.753,2271,goal,0.0100,6.67940
658,847.900,587.571,2651,goal,0.0100,6.14537
659,311.584,593.936,1008,collision,0.0100,5.97521
660,599.167,602.544,1127,goal,0.0100,5.15695
661,1203.615,620.522,3220,goal,0.0100,8.04229
662,255.307,610.945,1320,collision,0.0100,8.17885
663,8.911,579.545,218,collision,0.0100,7.94536
664,1065.251,575.466,2311,goal,0.0100,7.41823
665,58.978,560.783,1067,collision,0.0100,6.24996
666,659.501,553.972,2606,stuck,0.0100,7.29997
667,841.118,566.550,1693,goal,0.0100,7.53817
668,248.843,566.563,229,goal,0.0100,15.84737
669,386.061,573.404,1782,collision,0.0100,7.90106
670,180.500,584.675,715,collision,0.0100,8.35519
671,528.128,590.534,981,goal,0.0100,4.90693
672,273.710,583.437,305,goal,0.0100,8.72060
673,819.403,592.469,1738,goal,0.0100,6.76214
674,942.692,598.876,2119,goal,0.0100,8.16087
675,499.369,608.442,982,goal,0.0100,8.23077
676,67.621,580.331,350,collision,0.0100,7.63547
677,293.061,574.438,2449,stuck,0.0100,7.89126
678,-20.473,555.822,556,rollover,0.0100,7.54887
679,518.146,540.801,1576,collision,0.0100,8.96164
680,1053.848,562.694,2273,goal,0.0100,6.54421
681,-6.329,557.397,114,collision,0.0100,6.73597
682,1338.359,562.863,3266,goal,0.0100,8.44429
683,1271.261,576.585,2892,goal,0.0100,8.70327
684,-601.030,560.099,4081,stuck,0.0100,8.03929
685,975.700,564.568,2274,goal,0.0100,7.64817
686,296.951,577.798,1468,collision,0.0100,7.34053
687,182.851,578.469,767,collision,0.0100,7.83875
688,839.580,595.843,1815,goal,0.0100,7.05297
689,257.744,590.463,2390,stuck,0.0100,9.18536
690,254.160,593.201,1391,collision,0.0100,9.89451
691,474.955,579.582,1888,collision,0.0100,6.99396
692,703.962,582.249,1390,goal,0.0100,8.55388
693,13.125,564.896,950,stuck,0.0100,9.42949
694,154.445,552.031,1541,stuck,0.0100,7.71605
695,445.914,558.425,698,goal,0.0100,6.40542
696,6.248,542.109,122,collision,0.0100,0.41139
697,296.265,523.467,325,goal,0.0100,2.83788
698,357.812,519.284,2058,collision,0.0100,7.75053
699,210.342,511.845,853,collision,0.0100,5.28102
700,1535.853,517.309,4916,goal,0.0100,8.59018
701,213.025,516.013,1358,collision,0.0100,6.26989
702,876.311,526.571,3213,stuck,0.0100,8.07347
703,47.083,506.549,281,collision,0.0100,4.72374
704,878.993,503.348,2054,goal,0.0100,9.07130
705,686.125,491.592,1413,goal,0.0100,7.36023
706,542.731,497.766,1046,goal,0.0100,8.73291
707,160.335,481.100,1057,collision,0.0100,5.33186
708,145.767,467.058,1270,stuck,0.0100,7.43171
709,208.289,464.992,1311,stuck,0.0100,6.42132
710,264.650,458.301,251,goal,0.0100,3.42469
711,650.582,447.241,1997,collision,0.0100,7.21271
712,544.170,453.018,958,goal,0.0100,6.52377
713,849.278,469.825,1821,goal,0.0100,8.55850
714,-258.325,443.354,1564,stuck,0.0100,5.79859
715,181.686,445.808,770,collision,0.0100,6.76924
716,85.447,434.327,737,collision,0.0100,11.05043
717,811.087,433.726,1854,goal,0.0100,7.13607
718,-150.443,425.741,338,collision,0.0100,4.60733
719,277.887,423.577,648,goal,0.0100,8.18496
720,37.628,420.720,853,collision,0.0100,6.73537
721,845.167,427.060,1782,goal,0.0100,7.96771
722,347.988,428.546,1801,collision,0.0100,9.55333
723,352.733,419.213,1505,collision,0.0100,8.62542
724,-460.493,391.149,1239,stuck,0.0100,6.52887
725,852.117,398.204,3282,stuck,0.0100,7.03796
726,765.078,412.153,1708,goal,0.0100,7.25677
727,645.778,419.207,1490,goal,0.0100,7.56952
728,60.208,420.821,1499,stuck,0.0100,6.01901
729,322.456,416.907,1162,collision,0.0100,5.42837
730,202.014,399.870,2072,stuck,0.0100,6.67733
731,-58.619,398.825,600,stuck,0.0100,7.10960
732,777.187,387.601,1565,goal,0.0100,7.31836
733,342.463,369.025,1685,stuck,0.0100,5.78153
734,1403.823,409.122,4450,stuck,0.0100,7.41157
735,611.377,401.836,1147,goal,0.0100,6.42245
736,564.979,407.196,1139,goal,0.0100,6.58325
737,-105.084,401.438,717,stuck,0.0100,5.73434
738,927.264,403.191,2124,goal,0.0100,6.91281
739,853.058,415.098,1853,goal,0.0100,7.29255
740,954.960,429.114,2066,goal,0.0100,8.60208
741,679.009,433.195,1321,goal,0.0100,6.34491
742,28.857,419.693,662,collision,0.0100,9.69394
743,1123.055,441.891,2593,goal,0.0100,9.52688
744,190.776,442.618,645,collision,0.0100,10.68274
745,553.872,444.777,1018,goal,0.0100,8.95688
746,935.254,463.357,1912,goal,0.0100,9.16532
747,464.754,466.727,761,goal,0.0100,8.37873
748,319.962,465.970,2749,stuck,0.0100,8.90905
749,-173.091,458.301,1122,stuck,0.0100,5.29245
750,698.863,441.561,1353,goal,0.0100,6.33747
751,235.817,442.017,2546,collision,0.0100,8.70410
752,-73.830,423.014,730,stuck,0.0100,8.10974
753,751.632,437.105,1482,goal,0.0100,9.06631
754,770.238,434.930,1652,goal,0.0100,8.84182
755,1284.337,446.895,2939,goal,0.0100,7.99675
756,471.515,445.470,1492,collision,0.0100,9.87188
757,398.261,450.229,606,goal,0.0100,8.81025
758,505.136,457.416,989,goal,0.0100,7.70300
759,578.188,464.814,1775,collision,0.0100,8.89587
760,1085.943,481.240,2828,goal,0.0100,8.68092
761,232.726,472.883,102,goal,0.0100,4.92803
762,1792.991,497.859,4344,goal,0.0100,7.85931
763,1129.294,503.460,3049,goal,0.0100,9.37527
764,599.437,520.615,1229,goal,0.0100,7.16562
765,360.594,524.193,1158,collision,0.0100,6.94624
766,488.635,532.257,873,goal,0.0100,9.68928
767,422.964,524.494,752,goal,0.0100,9.14659
768,43.579,528.375,1246,stuck,0.0100,7.50459
769,736.912,537.555,3209,stuck,0.0100,8.46466
770,972.630,556.255,2108,goal,0.0100,8.46426
771,319.261,545.737,1269,collision,0.0100,6.14150
772,826.526,555.308,1774,goal,0.0100,7.54771
773,1268.243,573.618,3030,goal,0.0100,8.99946
774,425.022,591.328,688,goal,0.0100,8.78482
775,250.181,579.290,989,collision,0.0100,9.46102
776,724.932,578.487,2321,collision,0.0100,8.92235
777,88.414,567.339,1129,stuck,0.0100,10.19275
778,603.224,578.200,1185,goal,0.0100,8.80288
779,289.049,577.532,329,goal,0.0100,5.27457
780,1381.169,601.115,3972,goal,0.0100,8.42347
781,503.110,612.349,856,goal,0.0100,10.71982
782,-9.713,596.611,163,collision,0.0100,11.19256
783,619.888,602.160,2428,stuck,0.0100,9.50353
784,506.492,584.213,2167,stuck,0.0100,10.16124
785,1071.407,593.414,4440,collision,0.0100,9.48847
786,806.015,598.235,1890,goal,0.0100,11.15545
787,1062.212,621.580,2307,goal,0.0100,11.39980
788,1041.044,623.856,2278,goal,0.0100,7.58695
789,704.476,620.884,2684,stuck,0.0100,10.30551
790,1257.458,626.934,3007,goal,0.0100,9.52047
791,429.720,621.949,1514,collision,0.0100,10.22650
792,411.599,629.603,609,goal,0.0100,6.26761
793,605.061,619.244,1140,goal,0.0100,9.21660
794,569.935,626.827,1057,goal,0.0100,10.83518
795,1150.022,638.750,2568,goal,0.0100,8.45848
796,650.332,633.051,2580,stuck,0.0100,9.58950
797,149.493,626.746,564,collision,0.0100,7.45936
798,24.310,620.833,199,collision,0.0100,13.86361
799,896.727,642.229,2011,goal,0.0100,7.64633
800,349.977,635.252,3192,stuck,0.0100,8.23654
801,566.829,641.872,1815,collision,0.0100,8.97810
802,1601.512,675.379,3846,goal,0.0100,8.82965
803,468.928,669.725,2039,stuck,0.0100,8.33280
804,451.452,663.349,1909,stuck,0.0100,8.05876
805,288.057,643.423,1073,collision,0.0100,9.23644
806,457.347,643.140,2375,stuck,0.0100,10.16825
807,1432.485,663.824,4045,collision,0.0100,8.89275
808,484.052,663.403,2659,collision,0.0100,9.16542
809,238.762,656.614,798,collision,0.0100,5.88483
810,839.428,651.684,1738,goal,0.0100,9.14627
811,945.934,665.948,2079,goal,0.0100,9.41830
812,1148.390,653.056,2901,goal,0.0100,8.02095
813,1251.325,655.497,2931,goal,0.0100,7.92327
814,582.363,655.155,1873,collision,0.0100,9.69074
815,370.780,655.359,1508,collision,0.0100,8.28605
816,35.875,646.304,240,collision,0.0100,13.09755
817,431.528,646.475,711,goal,0.0100,8.25601
818,148.063,648.565,864,collision,0.0100,6.85852
819,346.887,640.764,1139,collision,0.0100,10.50298
820,575.793,632.827,2330,stuck,0.0100,7.87564
821,770.946,641.861,1649,goal,0.0100,7.31378
822,693.609,639.203,1968,collision,0.0100,7.74657
823,348.164,620.801,2070,stuck,0.0100,8.36584
824,-462.224,603.056,1133,stuck,0.0100,8.42823
825,1237.080,622.794,2885,goal,0.0100,7.95193
826,498.259,618.261,826,goal,0.0100,7.90420
827,1088.758,638.268,2505,goal,0.0100,6.65898
828,982.633,645.856,2395,goal,0.0100,8.45051
829,47.355,641.022,937,stuck,0.0100,8.61620
830,703.270,627.464,2169,collision,0.0100,9.14168
831,141.573,620.233,541,collision,0.0100,5.03638
832,401.697,628.462,533,goal,0.0100,7.04737
833,692.244,629.909,4439,stuck,0.0100,8.47307
834,-17.930,619.420,3137,collision,0.0100,7.65896
835,848.878,614.970,1976,goal,0.0100,5.47387
836,431.689,607.483,732,goal,0.0100,6.03753
837,941.327,605.065,2689,collision,0.0100,9.66581
838,213.755,588.520,1289,stuck,0.0100,8.05415
839,229.687,579.024,252,goal,0.0100,14.38855
840,21.494,554.305,768,stuck,0.0100,8.14082
841,-25.031,545.210,321,collision,0.0100,7.83107
842,1170.485,560.387,2926,goal,0.0100,9.82193
843,-51.909,547.248,142,collision,0.0100,12.42752
844,-59.923,534.651,787,stuck,0.0100,4.02522
845,341.755,518.485,2850,stuck,0.0100,9.98355
846,883.438,523.147,3365,collision,0.0100,8.89424
847,1127.805,542.714,3138,goal,0.0100,7.68315
848,742.299,557.074,1554,goal,0.0100,6.25112
849,565.787,550.455,1597,collision,0.0100,7.84162
850,953.656,562.528,2094,goal,0.0100,6.46922
851,-96.296,549.266,3328,stuck,0.0100,7.71680
852,269.686,522.629,922,collision,0.0100,7.24340
853,259.893,518.449,950,collision,0.0100,3.53597
854,-29.777,508.824,697,stuck,0.0100,8.79761
855,-538.081,492.301,917,stuck,0.0100,6.95811
856,212.238,487.399,781,collision,0.0100,8.31172
857,331.005,465.369,3452,goal,0.0100,5.77510
858,3.244,455.753,208,collision,0.0100,3.21951
859,4.447,451.067,106,rollover,0.0100,11.49793
860,1013.026,454.539,2522,goal,0.0100,5.30347
861,36.998,436.360,986,stuck,0.0100,5.71001
862,-80.472,411.783,699,stuck,0.0100,9.36146
863,37.277,387.502,219,collision,0.0100,5.73723
864,1138.271,398.620,2528,goal,0.0100,5.65878
865,279.253,396.790,1511,stuck,0.0100,7.64700
866,472.563,405.523,1889,collision,0.0100,5.71112
867,-19.331,396.506,733,stuck,0.0100,8.26550
868,-7.766,393.390,165,collision,0.0100,7.17145
869,-42.606,385.600,162,collision,0.0100,8.31776
870,1038.169,394.847,2435,goal,0.0100,7.46800
871,741.041,394.249,1553,goal,0.0100,5.71072
872,107.799,382.533,601,collision,0.0100,6.39024
873,585.604,387.282,1125,goal,0.0100,8.36897
874,251.146,401.549,804,collision,0.0100,7.12540
875,461.472,386.037,1330,collision,0.0100,7.74988
876,-124.663,373.579,941,stuck,0.0100,6.14903
877,764.262,367.089,1571,goal,0.0100,7.91058
878,615.272,359.742,1109,goal,0.0100,8.33894
879,538.978,369.574,918,goal,0.0100,6.67769
880,289.277,361.294,251,goal,0.0100,7.15623
881,1154.822,381.559,2564,goal,0.0100,6.93816
882,863.431,390.794,2110,goal,0.0100,8.63703
883,1011.218,397.173,2220,goal,0.0100,6.97051
884,648.968,410.511,1279,goal,0.0100,7.87746
885,41.413,394.362,252,collision,0.0100,6.86106
886,107.862,387.885,2051,collision,0.0100,8.56882
887,653.706,382.133,1392,goal,0.0100,6.14564
888,1009.338,398.045,2248,goal,0.0100,7.93138
889,1206.516,417.581,2723,goal,0.0100,7.30290
890,899.037,435.132,2124,goal,0.0100,6.53313
891,1249.005,460.613,4151,collision,0.0100,6.82867
892,686.619,450.935,1937,collision,0.0100,6.30522
893,459.543,461.164,2080,stuck,0.0100,8.30158
894,-1.191,462.339,172,collision,0.0100,10.40771
895,415.856,463.821,1214,collision,0.0100,7.01829
896,68.594,447.524,417,collision,0.0100,7.98109
897,311.640,431.201,945,collision,0.0100,6.16749
898,1134.990,439.055,2618,goal,0.0100,7.21276
899,592.808,439.595,1183,goal,0.0100,6.83264
900,468.163,429.885,1946,stuck,0.0100,7.06368
901,440.554,440.622,1905,stuck,0.0100,6.84458
902,869.577,452.620,1841,goal,0.0100,5.60919
903,299.338,453.409,662,goal,0.0100,6.48985
904,963.972,473.284,2965,goal,0.0100,6.22861
905,276.067,489.567,1119,collision,0.0100,8.56292
906,618.825,497.699,1751,collision,0.0100,8.59619
907,933.882,509.756,2686,collision,0.0100,6.91355
908,333.589,516.363,396,goal,0.0100,7.02417
909,458.231,525.439,1624,collision,0.0100,4.45516
910,531.421,515.807,2118,stuck,0.0100,6.41850
911,-48.209,514.103,600,stuck,0.0100,6.43036
912,959.703,534.906,2320,goal,0.0100,6.75055
913,995.237,554.065,2175,goal,0.0100,7.66828
914,304.613,537.392,485,goal,0.0100,7.71689
915,-38.162,531.044,1134,stuck,0.0100,6.54957
916,698.464,535.562,2162,collision,0.0100,6.28510
917,632.850,548.605,2572,stuck,0.0100,7.73254
918,1091.665,570.594,2780,goal,0.0100,7.82583
919,511.847,581.683,2038,collision,0.0100,7.52172
920,558.208,572.084,1126,goal,0.0100,9.79739
921,597.943,569.222,1319,goal,0.0100,6.61771
922,282.402,572.714,296,goal,0.0100,10.18131
923,787.676,576.755,1608,goal,0.0100,6.60538
924,583.440,583.401,2270,collision,0.0100,5.72252
925,1002.930,594.231,2203,goal,0.0100,6.87927
926,490.289,606.530,845,goal,0.0100,5.60270
927,706.194,605.368,1443,goal,0.0100,9.23875
928,-32.556,592.412,869,stuck,0.0100,6.91246
929,589.697,593.426,1659,collision,0.0100,5.91209
930,178.347,591.207,597,collision,0.0100,7.22039
931,289.079,573.893,310,goal,0.0100,8.01940
932,112.645,558.877,1966,stuck,0.0100,7.92227
933,411.241,546.877,2440,collision,0.0100,7.61934
934,99.082,535.880,470,collision,0.0100,6.20465
935,580.672,546.665,1138,goal,0.0100,10.51546
936,-18.693,544.134,4,collision,0.0100,0.37223
937,46.868,531.997,302,collision,0.0100,11.46621
938,421.874,520.248,1469,collision,0.0100,10.57999
939,244.878,501.015,993,collision,0.0100,6.50586
940,1155.879,506.152,3529,collision,0.0100,8.55241
941,99.800,483.168,453,collision,0.0100,5.96030
942,716.851,483.772,1471,goal,0.0100,9.46695
943,-26.500,474.051,254,collision,0.0100,7.61963
944,-712.706,459.821,600,stuck,0.0100,9.64530
945,1192.441,475.353,2692,goal,0.0100,8.96137
946,-117.055,471.640,2156,stuck,0.0100,7.56760
947,277.144,470.950,1229,collision,0.0100,6.19923
948,53.006,449.310,901,stuck,0.0100,10.47439
949,147.586,440.406,1472,stuck,0.0100,9.20881
950,637.093,443.784,1351,goal,0.0100,9.25575
951,665.202,448.277,1436,goal,0.0100,8.16400
952,297.367,436.833,1379,collision,0.0100,9.91337
953,198.326,434.813,1470,stuck,0.0100,8.39541
954,848.137,432.496,1793,goal,0.0100,8.23717
955,241.019,431.795,938,collision,0.0100,8.47320
956,-576.128,407.896,945,stuck,0.0100,6.78713
957,347.926,396.177,417,goal,0.0100,6.79705
958,24.307,389.991,180,collision,0.0100,11.36664
959,-2.887,380.769,6,collision,0.0100,0.23712
960,168.082,373.502,580,collision,0.0100,5.83374
961,908.550,392.637,4568,goal,0.0100,8.31898
962,327.870,380.001,371,goal,0.0100,7.01369
963,122.760,362.551,1135,stuck,0.0100,10.39168
964,-24.317,355.973,825,stuck,0.0100,9.39757
965,135.538,359.447,1308,stuck,0.0100,7.60358
966,1154.402,368.565,2807,goal,0.0100,6.99282
967,65.503,357.218,463,collision,0.0100,9.58671
968,486.565,345.116,804,goal,0.0100,11.10352
969,-584.758,323.184,722,stuck,0.0100,6.68440
970,840.275,328.826,2553,collision,0.0100,8.90226
971,117.930,319.225,549,collision,0.0100,6.25650
972,465.484,322.887,2763,stuck,0.0100,7.34290
973,78.392,308.701,481,collision,0.0100,5.94562
974,540.917,307.851,1031,goal,0.0100,8.24958
975,39.429,288.581,1346,stuck,0.0100,9.04071
976,-567.316,267.429,600,stuck,0.0100,7.76159
977,-490.134,243.502,1054,stuck,0.0100,8.79554
978,379.810,251.750,1242,collision,0.0100,7.11869
979,454.766,249.051,2569,stuck,0.0100,7.18705
980,771.658,260.917,1723,goal,0.0100,8.42702
981,646.169,268.059,1242,goal,0.0100,7.18909
982,655.267,278.911,1297,goal,0.0100,9.59295
983,536.892,281.424,949,goal,0.0100,7.40279
984,434.919,288.141,1902,stuck,0.0100,7.33783
985,64.117,277.810,1355,stuck,0.0100,7.80885
986,53.046,279.245,996,stuck,0.0100,9.13775
987,435.519,287.018,801,goal,0.0100,11.91886
988,323.127,285.043,1536,stuck,0.0100,8.43755
989,1056.482,301.275,2331,goal,0.0100,8.33954
990,974.550,297.648,2097,goal,0.0100,6.77126
991,514.314,305.939,935,goal,0.0100,7.38659
992,-27.549,291.051,898,stuck,0.0100,9.83318
993,-389.576,283.789,5607,stuck,0.0100,7.94828
994,27.800,298.599,189,collision,0.0100,9.52652
995,1264.498,300.040,3772,collision,0.0100,9.77598
996,204.159,306.465,1429,stuck,0.0100,5.72164
997,781.751,316.557,1665,goal,0.0100,8.78866
998,90.108,317.299,360,collision,0.0100,5.60503
999,545.364,325.254,1025,goal,0.0100,8.37371
1000,-5.923,312.394,768,stuck,0.0100,10.01396
1001,-55.281,297.985,600,stuck,0.0100,9.13987
1002,942.496,310.887,2261,goal,0.0100,8.92998
1003,-460.642,297.708,933,stuck,0.0100,3.95969
1004,248.608,285.717,324,goal,0.0100,8.26690
1005,81.165,282.520,388,collision,0.0100,8.71949
1006,-634.232,281.358,893,stuck,0.0100,8.15260
1007,895.645,292.312,2151,goal,0.0100,7.18677
1008,-535.189,281.122,689,collision,0.0100,8.69955
1009,1040.105,301.982,2425,goal,0.0100,9.15554
1010,36.318,299.347,192,collision,0.0100,9.07857
1011,244.148,286.059,1755,collision,0.0100,9.32444
1012,367.385,286.849,514,goal,0.0100,8.55126
1013,34.087,285.076,940,stuck,0.0100,5.61157
1014,-57.322,284.416,474,collision,0.0100,7.55294
1015,309.772,287.900,1161,collision,0.0100,8.08768
1016,64.610,266.105,1006,stuck,0.0100,10.23226
1017,113.954,267.074,755,collision,0.0100,8.33019
1018,-46.214,256.418,151,collision,0.0100,10.61032
1019,-66.138,266.790,600,stuck,0.0100,6.81617
1020,633.105,262.647,1515,goal,0.0100,7.99385
1021,7.939,260.447,326,collision,0.0100,10.73173
1022,948.599,270.109,1979,goal,0.0100,6.26970
1023,323.682,275.015,2611,collision,0.0100,6.10712
1024,-90.122,262.394,312,collision,0.0100,10.66058
1025,-20.000,261.206,1,collision,0.0100,0.25510
1026,286.316,278.279,2166,collision,0.0100,8.72129
1027,283.836,293.758,868,collision,0.0100,6.96427
1028,-185.338,282.455,332,collision,0.0100,4.46014
1029,849.921,290.358,2046,goal,0.0100,5.72146
1030,-39.565,274.134,666,stuck,0.0100,7.79860
1031,21.140,261.633,183,collision,0.0100,6.40865
1032,431.976,257.167,893,goal,0.0100,8.82925
1033,93.430,248.298,598,collision,0.0100,4.35905
1034,581.498,251.230,1741,collision,0.0100,6.51867
1035,-82.492,248.297,1103,stuck,0.0100,9.62896
1036,467.783,256.592,2307,collision,0.0100,7.09661
1037,1155.166,270.985,2604,goal,0.0100,7.86421
1038,-87.537,262.772,270,collision,0.0100,8.99601
1039,1142.556,264.493,2482,goal,0.0100,7.02402
1040,410.788,253.218,666,goal,0.0100,5.95154
1041,523.465,253.401,1717,collision,0.0100,7.65059
1042,-89.760,252.157,205,collision,0.0100,8.39316
1043,623.870,272.426,1185,goal,0.0100,8.29101
1044,114.507,274.160,1148,stuck,0.0100,7.95808
1045,702.426,262.918,1413,goal,0.0100,7.56893
1046,236.700,263.569,882,collision,0.0100,7.78061
1047,-55.211,246.830,450,collision,0.0100,7.03865
1048,906.720,263.162,3104,stuck,0.0100,7.52996
1049,189.032,256.036,715,collision,0.0100,8.65028
1050,-16.655,255.821,359,collision,0.0100,5.06117
1051,-193.607,253.054,4352,stuck,0.0100,7.07505
1052,269.360,239.592,1990,stuck,0.0100,9.19849
1053,137.612,251.557,1536,stuck,0.0100,7.94866
1054,287.217,252.329,1907,stuck,0.0100,8.93611
1055,177.532,254.256,1107,collision,0.0100,6.18334
1056,789.328,282.728,2252,collision,0.0100,7.67336
1057,1321.698,291.249,3067,goal,0.0100,7.84341
1058,523.284,312.418,1580,collision,0.0100,6.31177
1059,837.782,308.372,1908,goal,0.0100,7.61813
1060,256.386,312.773,817,collision,0.0100,7.64057
1061,896.874,325.827,3424,goal,0.0100,9.11547
1062,106.085,320.601,971,collision,0.0100,7.92040
1063,-96.502,317.990,840,stuck,0.0100,5.89562
1064,98.669,321.110,495,collision,0.0100,5.86164
1065,18.795,315.290,804,stuck,0.0100,6.31309
1066,460.097,323.200,709,goal,0.0100,6.63032
